Issue Type,Custom field (Patch Info),Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,,PIG-2965,12611424,,RANDOM should allow seed initialization for ease of testing,jcoveney,aneeshs,Major,Resolved,Fixed,11/Oct/12 20:20,06/Sep/13 16:12,
Bug,,PIG-3450,12666866,,error when pigrunner.run embedded python stored in hdfs,,dmitrdv,Major,Open,,04/Sep/13 11:08,04/Sep/13 12:02,
Improvement,,PIG-3175,12631627,,Refactor PigServer and GruntServer,prkommireddi,prkommireddi,Major,Open,,10/Feb/13 03:39,03/Sep/13 19:01,
Bug,,PIG-3433,12664793,,The import sdsu cannot be resolved,,ihadanny,Major,Resolved,Won't Fix,21/Aug/13 08:59,29/Aug/13 21:15,
Improvement,Patch Available,PIG-1420,12464570,,"Make CONCAT act on all fields of a tuple, instead of just the first two fields of a tuple",russell.jurney,russell.jurney,Major,Closed,Fixed,14/May/10 22:56,28/Aug/13 22:47,
Bug,,PIG-3442,12665923,,ToDate() null pointer exception when date is NULL,hsubramaniyan,ofermend,Major,Resolved,Duplicate,28/Aug/13 13:56,28/Aug/13 21:33,
New Feature,,PIG-3443,12665940,,run pig script with node.js,,solaimurugan.v,Major,Open,,28/Aug/13 15:13,28/Aug/13 15:13,
Bug,,PIG-3437,12665303,,"Error while running e2e test:  ""Can't open ./resource/hadoop23.res, No such file or directory "" coming from test_harness.pl line #179",,anlilin,Major,Open,,23/Aug/13 19:24,27/Aug/13 23:59,
Bug,,PIG-3439,12665805,,builtin AvroStorage - is 'multiple_schemas' not supported anymore and only the first schema is used instead?,,anlilin,Major,Open,,27/Aug/13 22:06,27/Aug/13 22:09,
Improvement,,PIG-3279,12642791,,Support nested RANK,dreambird,azaroth,Major,Open,,16/Apr/13 19:01,26/Aug/13 18:14,
Improvement,Patch Available,PIG-3429,12664233,,Reduce Pig memory footprint using specialized tuple classes (complementary to SchemaTuple),jpacker,jpacker,Major,Open,,18/Aug/13 05:03,20/Aug/13 14:40,
New Feature,,PIG-1914,12501660,,Support load/store JSON data in Pig,,chaotian,Major,Open,,17/Mar/11 07:28,16/Aug/13 01:39,
Bug,Patch Available,PIG-3422,12663530,,AvroStorage failed to read paths separated by commas,yuanlid,explosion7,Major,Resolved,Fixed,13/Aug/13 23:03,15/Aug/13 23:11,
Improvement,Patch Available,PIG-3067,12617456,,HBaseStorage should be split up to become more manageable,christoph.bauer,christoph.bauer,Major,Open,,23/Nov/12 16:27,12/Aug/13 16:32,
Bug,,PIG-3416,12663112,,Looks like MultiStore stucks,,serega_sheypak,Major,Resolved,Not A Problem,11/Aug/13 21:37,11/Aug/13 22:39,
Bug,,PIG-3408,12661344,,AvroStorage fails to save relation with single null tuple,,serega_sheypak,Major,Open,,02/Aug/13 07:41,02/Aug/13 07:42,
Bug,,PIG-3407,12661343,,JsonLoader strange results on incorrect type in json data,,xeenon,Major,Open,,02/Aug/13 07:16,02/Aug/13 07:16,
Improvement,,PIG-2143,12511586,,"Make PigStorage optionally store schema; improve docs.",dvryaboy,dvryaboy,Major,Closed,Fixed,27/Jun/11 00:40,01/Aug/13 14:08,
Bug,,PIG-3402,12660338,,Incorrect ORDER BY after UNION ONSCHMEA. Pig handles Long atom as chararray,,serega_sheypak,Major,Resolved,Not A Problem,29/Jul/13 09:06,30/Jul/13 06:41,
Bug,,PIG-3401,12660307,,UNION on schema throws ExecException: ERROR 2055 ,,serega_sheypak,Major,Resolved,Not A Problem,28/Jul/13 23:43,29/Jul/13 07:31,
Bug,,PIG-1708,12479248,,Cross after Limit produces wrong results,,anilchawla,Major,Resolved,Cannot Reproduce,05/Nov/10 19:06,27/Jul/13 03:09,
Bug,,PIG-3394,12659737,,pig parser  complain  same value passed to macro when expanding macro,,abacus,Major,Resolved,Fixed,25/Jul/13 07:59,26/Jul/13 18:50,
Improvement,,PIG-2566,12544733,,Refactory ColumnPruneHelper not throw exception in normal flow,,daijy,Major,Open,,01/Mar/12 07:24,26/Jul/13 17:59,
Bug,,PIG-2534,12542742,,Pig generating infinite map outputs,daijy,vivekp,Major,Closed,Fixed,15/Feb/12 19:57,26/Jul/13 17:59,
Bug,,PIG-3398,12660050,,Decode contrib function doesn't work with booleans,,njw45,Major,Open,,26/Jul/13 12:58,26/Jul/13 12:59,
Bug,,PIG-3397,12659902,,Strange plan validation issue with duplicated schema,,serega_sheypak,Major,Resolved,Not A Problem,25/Jul/13 21:25,26/Jul/13 08:28,
Bug,,PIG-1654,12475359,,Pig should check schema alias duplication at any levels.,xuefuz,xuefuz,Major,Closed,Fixed,28/Sep/10 23:02,26/Jul/13 08:26,
Bug,,PIG-3324,12647426,,STARTSWITH documentation,skrishnan,billgraham,Major,Resolved,Duplicate,14/May/13 01:01,26/Jul/13 01:20,
New Feature,,PIG-2879,12603688,,Pig current releases lack a UDF startsWith.This UDF tests if a given string starts with the specified prefix. ,initialcontext,anuroopa george,Major,Closed,Fixed,16/Aug/12 05:45,24/Jul/13 16:23,
Improvement,,PIG-3391,12659436,,Issue with DateTime-> Long conversion in New AvroStorage(),,ahireanup,Major,Open,,23/Jul/13 21:14,23/Jul/13 23:46,
Bug,,PIG-3386,12658785,,Sample And Cross Don't Work Well Together,,njw45,Major,Open,,19/Jul/13 16:56,19/Jul/13 16:56,
Bug,,PIG-3381,12658221,,Can't generate Pig binary library,,ivihrov,Major,Resolved,Cannot Reproduce,17/Jul/13 09:55,19/Jul/13 12:05,
Bug,,PIG-2279,12522792,,Error when using PigUnit on a script that uses IMPORT another script with macros,,markroddy,Major,Open,,12/Sep/11 19:49,19/Jul/13 09:02,
Improvement,,PIG-3382,12658265,,Store data in hbase with more than 2 column family,,vikramsi,Major,Resolved,Not A Problem,17/Jul/13 14:39,18/Jul/13 01:08,
Improvement,,PIG-3383,12658312,,No positional parameter support to store data in Hbase,,vikramsi,Major,Open,,17/Jul/13 17:30,17/Jul/13 19:54,
Bug,,PIG-3376,12657087,,Jython UDF invocation failure when importing java class in Cluster mode,,serega_sheypak,Major,Resolved,Not A Problem,10/Jul/13 14:57,11/Jul/13 13:57,
Improvement,,PIG-3366,12654998,,Do intelligent combination of input splits for compressed files. ,,rohini,Major,Open,,26/Jun/13 18:38,26/Jun/13 18:38,
Bug,,PIG-3363,12654699,,Unable to Use Macros as a part of relation,,sathishs1988,Major,Open,,25/Jun/13 10:34,25/Jun/13 10:34,
Bug,,PIG-3231,12635083,,"Problems with pig (TRUNK, 0.11) after upgrading to CDH4.2(yarn) using avro input",,tobsch,Major,Resolved,Cannot Reproduce,04/Mar/13 07:07,20/Jun/13 09:22,
Bug,,PIG-2596,12546686,,Jython UDF does not handle boolean output,aniket486,daijy,Major,Closed,Fixed,15/Mar/12 23:40,18/Jun/13 09:44,
Improvement,,PIG-3353,12651796,,Feature parity between HCatStorer and HCatLoader in Pig using Avroserde and Piggybank AvroStorage,,viraj,Major,Open,,07/Jun/13 21:27,07/Jun/13 21:27,
Bug,,PIG-3312,12646060,,Pig duplicates avro records,,huhlig,Major,Resolved,Won't Fix,03/May/13 23:06,07/Jun/13 08:23,
Test,,PIG-3348,12651150,,add e2e tests for Cube operator,patwhitey2007,patwhitey2007,Major,Open,,05/Jun/13 16:38,05/Jun/13 17:10,
New Feature,,PIG-3344,12650689,,Add a spatial datatype to Pig,,aseldawy,Major,Open,,03/Jun/13 17:19,03/Jun/13 17:19,
Bug,,PIG-2569,12545013,,Fix org.apache.pig.test.TestInvoker.testSpeed,aklochkov,dreambird,Major,Closed,Fixed,03/Mar/12 00:37,30/May/13 00:17,
Sub-task,,PIG-2954,12610791,12597859," TestParamSubPreproc still depends on ""bash"" to run ",daijy,daijy,Major,Resolved,Won't Fix,08/Oct/12 06:47,21/May/13 17:21,
Sub-task,,PIG-2957,12610794,12597859,TetsScriptUDF fail due to volume prefix in jar,daijy,daijy,Major,Resolved,Won't Fix,08/Oct/12 06:55,21/May/13 17:19,
Sub-task,,PIG-3052,12616482,12597859,TestBZip fail on Windows due to new line character,daijy,daijy,Major,Resolved,Won't Fix,16/Nov/12 21:38,21/May/13 17:18,
Sub-task,,PIG-3053,12616483,12597859, TestMacroExpansion has some invocations of perl scripts without explicitly invoking perl as the interpreter ,daijy,daijy,Major,Resolved,Won't Fix,16/Nov/12 21:41,21/May/13 17:18,
Sub-task,,PIG-3054,12616488,12597859," TestRegisteredJarVisibility tries to copy a local file to HDFS with the full path name including "":"" ",daijy,daijy,Major,Resolved,Won't Fix,16/Nov/12 21:58,21/May/13 17:17,
Bug,,PIG-3323,12647414,,AVRO: default value not stored in file when given as paramter to AvroStorage,viraj,esoren,Major,Resolved,Invalid,14/May/13 00:21,21/May/13 04:23,
Bug,Patch Available,PIG-2330,12528025,,Problem in org.apache.pig.piggybank.storage.avro.AvroStorage when storing a record with a single field.,,srosenberg,Major,Open,,20/Oct/11 21:16,21/May/13 01:35,
Improvement,,PIG-2378,12531699,,macros don't accept references to items within tuples as arguments,dreambird,jadler,Major,Open,,16/Nov/11 21:55,20/May/13 13:44,
Improvement,,PIG-3314,12646362,,make better symbol resolving order in Pig,,dreambird,Major,Open,,07/May/13 07:00,17/May/13 08:27,
Bug,,PIG-3320,12647339,,AVRO: no empty field expressed when loading with AvroStorage using reader schema with extra field that has no default,viraj,esoren,Major,Resolved,Invalid,13/May/13 17:24,16/May/13 18:29,
Bug,,PIG-2684,12554066,,:: in field name causes AvroStorage to fail,,faal,Major,Open,,06/May/12 01:47,16/May/13 14:37,
Bug,,PIG-3319,12647195,,Race condition in POStream,cheolsoo,cheolsoo,Major,Resolved,Won't Fix,12/May/13 05:46,13/May/13 03:45,
Improvement,,PIG-1824,12496758,,Support import modules in Jython UDF,woody.anderson@gmail.com,rding,Major,Closed,Fixed,26/Jan/11 02:22,06/May/13 17:59,
New Feature,,PIG-3224,12634584,,Reservoir sampling,,azaroth,Major,Open,,28/Feb/13 10:07,06/May/13 13:43,
Bug,,PIG-2407,12534240,,Clean up warning messages for hadoop 23,daijy,daijy,Major,Open,,07/Dec/11 20:14,03/May/13 21:08,
Bug,,PIG-3105,12625306,,Fix TestJobSubmission unit test failure.,vikram.dixit,vikram.dixit,Major,Resolved,Won't Fix,27/Dec/12 04:51,02/May/13 21:00,26/Dec/12 00:00
Bug,,PIG-3301,12645286,,file globbing causing param substitution to fail,,field.cady,Major,Open,,29/Apr/13 19:30,02/May/13 20:35,
Bug,,PIG-1912,12501622,,non-deterministic output when a file is loaded multiple times,daijy,field.cady,Major,Closed,Fixed,16/Mar/11 21:11,02/May/13 20:33,
Improvement,,PIG-2686,12554216,,refactor shim layer to have a universal Pig jar working on all supported Hadoop versions,,julienledem,Major,Open,,07/May/12 19:12,02/May/13 02:29,
Sub-task,,PIG-2977,12611912,12611880,TestHBaseStorage fails with hadoop-2.0.x,,cheolsoo,Major,Resolved,Not A Problem,15/Oct/12 21:19,02/May/13 02:29,
Bug,,PIG-2463,12537842,,AvroStorage doesn't work with Avro 1.6.0,,billgraham,Major,Open,,10/Jan/12 00:41,02/May/13 02:29,
Bug,,PIG-2347,12529984,,Fix Pig Unit tests for hadoop 23,daijy,daijy,Major,Closed,Fixed,03/Nov/11 00:23,02/May/13 02:29,
Improvement,,PIG-2239,12520186,,"Pig should use ""bin/hadoop jar pig-withouthadoop.jar"" in bin/pig instead of forming java command itself  ",daijy,ashutoshc,Major,Closed,Fixed,25/Aug/11 23:57,02/May/13 02:29,
New Feature,,PIG-1959,12503193,,Penny: a framework for workflow instrumentation,breed,breed,Major,Closed,Fixed,02/Apr/11 05:59,02/May/13 02:29,
Bug,,PIG-1868,12499556,,New logical plan fails when I have complex data types from udf,daijy,vivekp,Major,Closed,Fixed,24/Feb/11 06:42,02/May/13 02:29,
Bug,,PIG-1927,12502002,,Dereference partial name failed,daijy,daijy,Major,Closed,Fixed,22/Mar/11 00:23,02/May/13 02:29,
Improvement,,PIG-805,12424985,,removing dependency on consolidated hadoop.jar from pig.jar,gkesavan,olgan,Major,Resolved,Fixed,09/May/09 00:34,02/May/13 02:29,
New Feature,,PIG-1857,12498709,,Create an package integration project,eyang,eyang,Major,Closed,Fixed,16/Feb/11 01:08,02/May/13 02:29,
New Feature,,PIG-1793,12495002,,Add macro expansion to Pig Latin,rding,rding,Major,Closed,Fixed,08/Jan/11 00:10,02/May/13 02:29,
Wish,,PIG-206,12394113,,Right granularity for a pig script,rding,kali,Major,Closed,Fixed,16/Apr/08 14:27,02/May/13 02:29,
Improvement,,PIG-1618,12474396,,Switch to new parser generator technology,xuefuz,gates,Major,Closed,Fixed,17/Sep/10 15:55,02/May/13 02:29,
Bug,,PIG-1774,12493526,,parser should not require bincond/conditional operator to be within parenthesis,xuefuz,thejas,Major,Closed,Duplicate,17/Dec/10 15:50,02/May/13 02:29,
Improvement,,PIG-1749,12480860,,Update Pig parser so that function arguments can contain newline characters,jghoman,guolin2001,Major,Closed,Fixed,24/Nov/10 20:30,02/May/13 02:29,
Improvement,,PIG-1748,12480859,,Add load/store function AvroStorage for avro data,guolin2001,guolin2001,Major,Closed,Fixed,24/Nov/10 20:27,02/May/13 02:29,
Improvement,,PIG-1381,12462459,,Need a way for Pig to take an alternative property file,chaitk,daijy,Major,Closed,Fixed,19/Apr/10 18:24,02/May/13 02:29,
New Feature,,PIG-602,12411880,,Pass global configurations to UDF,,yhan,Major,Closed,Fixed,07/Jan/09 19:13,02/May/13 02:29,
Bug,,PIG-613,12411989,,Casting complex type(tuple/bag/map) does not take effect,daijy,viraj,Major,Closed,Fixed,09/Jan/09 00:15,02/May/13 02:29,
Bug,,PIG-1243,12456728,,Passing Complex map types to and from streaming causes a problem,rding,viraj,Major,Closed,Fixed,18/Feb/10 23:26,02/May/13 02:29,
New Feature,,PIG-986,12436954,,[zebra] Zebra Column Group Naming Support,chaow,chaow,Major,Closed,Fixed,30/Sep/09 21:11,02/May/13 02:29,
Bug,,PIG-993,12437166,,[zebra] Abitlity to drop a column group in a table,rangadi,rangadi,Major,Closed,Fixed,02/Oct/09 22:37,02/May/13 02:29,
Bug,,PIG-514,12407570,,COUNT returns no results as a result of two filter statements in FOREACH,pkamath,viraj,Major,Closed,Fixed,31/Oct/08 03:39,02/May/13 02:29,
Bug,,PIG-710,12416487,,Filtering bag in nested foreach does not produce expected results,pkamath,ciemo,Major,Resolved,Duplicate,10/Mar/09 03:16,02/May/13 02:29,
Bug,,PIG-739,12421586,,Filter in foreach seems to drop records resulting in decreased count of records,pkamath,viraj,Major,Resolved,Duplicate,30/Mar/09 20:37,02/May/13 02:29,
Bug,,PIG-564,12410731,,"Parameter Substitution using -param option does not seem to work when parameters contain special characters such as +,=,-,?,' """,olgan,viraj,Major,Closed,Fixed,15/Dec/08 20:04,02/May/13 02:29,
Bug,,PIG-754,12422081,,Bugs with load and store and filenames passed with -param containing periods,,ciemo,Major,Resolved,Duplicate,05/Apr/09 23:24,02/May/13 02:29,
Bug,,PIG-694,12416036,,Schema merge should take into account bags with tuples and bags with schemas,daijy,sms,Major,Closed,Fixed,03/Mar/09 22:22,02/May/13 02:29,
Bug,,PIG-723,12417158,,Pig generates incorrect schema for generated bags after FOREACH.,daijy,dhruvbird,Major,Closed,Duplicate,18/Mar/09 11:00,02/May/13 02:29,
New Feature,,PIG-1085,12440368,,Pass JobConf and UDF specific configuration information to UDFs,gates,gates,Major,Closed,Fixed,11/Nov/09 01:00,02/May/13 02:29,
New Feature,,PIG-987,12437041,,[zebra] Zebra Column Group Access Control,yanz,yanz,Major,Closed,Fixed,01/Oct/09 17:15,02/May/13 02:29,
New Feature,,PIG-584,12411435,,Error handling in Pig,sms,sms,Major,Closed,Fixed,29/Dec/08 22:27,02/May/13 02:29,
Bug,,PIG-644,12413497,,Duplicate column names in foreach do not throw parser error,daijy,viraj,Major,Closed,Fixed,28/Jan/09 23:21,02/May/13 02:29,
Bug,,PIG-618,12412238,,Bad error message when period rather than comma appears as separator in UDF parameter list ,xuefuz,viraj,Major,Closed,Fixed,12/Jan/09 23:02,02/May/13 02:29,
Bug,,PIG-339,12400986,,Limit follow cross/union return wrong number of records,daijy,daijy,Major,Closed,Fixed,25/Jul/08 07:54,02/May/13 02:29,
New Feature,Patch Available,PIG-472,12405882,,load files based on user provided regular expressions,spackest,spackest,Major,Closed,Fixed,07/Oct/08 05:09,02/May/13 02:29,
New Feature,Patch Available,PIG-474,12405884,,"from pig latin, be able to load a file based on a supplied regular expression",spackest,spackest,Major,Closed,Fixed,07/Oct/08 05:34,02/May/13 02:29,
New Feature,Patch Available,PIG-473,12405883,,be able to load files in Apache's common log format,spackest,spackest,Major,Closed,Fixed,07/Oct/08 05:18,02/May/13 02:29,
Bug,,PIG-279,12398870,,Local Pig does not parse globs,,thatha,Major,Resolved,Won't Fix,23/Jun/08 21:27,02/May/13 02:29,
Improvement,,PIG-252,12397516,,Allow multiple paths in the load statement,,olgan,Major,Closed,Fixed,04/Jun/08 21:18,02/May/13 02:29,
New Feature,,PIG-157,12391904,,Add types and rework execution pipeline,pkamath,gates,Major,Closed,Fixed,19/Mar/08 19:52,02/May/13 02:29,
Wish,,PIG-50,12384549,,query optimization for Pig,,olston,Major,Closed,Fixed,13/Dec/07 05:02,02/May/13 02:29,
Bug,,PIG-54,12385000,,built in aggregate functions fail on invalid input,pkamath,olgan,Major,Closed,Fixed,19/Dec/07 23:50,02/May/13 02:29,
Sub-task,,PIG-171,12392520,12391904,Top K,daijy,amirhyoussefi,Major,Closed,Fixed,28/Mar/08 04:00,02/May/13 02:29,
Improvement,,PIG-7,12381667,,Optimize execution of algebraic functions,gates,olgan,Major,Closed,Fixed,02/Nov/07 01:00,02/May/13 02:29,
Bug,,PIG-248,12396745,,Pig Local give wrong results,pkamath,amirhyoussefi,Major,Closed,Fixed,24/May/08 02:36,02/May/13 02:29,
Improvement,,PIG-49,12384521,,optimize bag usage,,olgan,Major,Resolved,Won't Fix,12/Dec/07 18:36,02/May/13 02:29,
Wish,,PIG-83,12387510,,logging abstraction,francisoud,joa23,Major,Closed,Fixed,30/Jan/08 23:29,02/May/13 02:29,
Improvement,Patch Available,PIG-84,12387551,,Remove e.printStacktrace() from code,francisoud,francisoud,Major,Closed,Fixed,31/Jan/08 16:44,02/May/13 02:29,
Wish,,PIG-908,12432196,,Need a way to correlate MR jobs with Pig statements,rding,dvryaboy,Major,Closed,Fixed,04/Aug/09 19:54,02/May/13 02:28,
Sub-task,,PIG-1345,12460848,12432196,Link casting errors in POCast to actual lines numbers in Pig script,,viraj,Major,Open,,31/Mar/10 18:43,02/May/13 02:28,
Bug,,PIG-3306,12645655,,Publish h2 artifact to maven,,billgraham,Major,Resolved,Not A Problem,01/May/13 17:12,01/May/13 20:51,
Improvement,,PIG-3298,12645010,,Update jRuby script engine to use jRuby 1.7.x,,danharvey,Major,Open,,27/Apr/13 09:10,27/Apr/13 09:11,
Improvement,,PIG-1713,12479440,,SAMPLE command should accept parameters to specify alternative sampling algorithm,,viraj,Major,Open,,09/Nov/10 00:32,25/Apr/13 20:07,
New Feature,,PIG-3221,12634005,,Bootstrap sampling,,azaroth,Major,Open,,25/Feb/13 21:55,25/Apr/13 20:06,
New Feature,Patch Available,PIG-3215,12633790,,[piggybank] Add LTSVLoader to load LTSV (Labeled Tab-separated Values) files,miyakawataku,miyakawataku,Major,Open,,24/Feb/13 08:57,25/Apr/13 09:18,
Improvement,,PIG-3296,12644462,,parallel running Pig unit tests,,dreambird,Major,Open,,24/Apr/13 22:32,24/Apr/13 22:32,
New Feature,,PIG-3225,12634585,,Stratified sampling,,azaroth,Major,Open,,28/Feb/13 10:08,22/Apr/13 08:14,
Task,,PIG-3284,12643568,,Document PIG-3198 and PIG-2643,jcoveney,jcoveney,Major,Open,,19/Apr/13 11:23,20/Apr/13 00:21,
Bug,,PIG-3282,12643469,,Pig pom.xml does not bring in joda-time as dependency,sushanth,sushanth,Major,Resolved,Fixed,19/Apr/13 00:44,19/Apr/13 21:16,
New Feature,,PIG-3237,12635483,,"Pig current releases lack a UDF MakeSet(). This UDF returns a set value (a string containing substrings separated by "","" characters) consisting of the strings that have the corresponding bit in the first argument",,seethal,Major,Open,,06/Mar/13 03:20,16/Apr/13 17:13,
Bug,,PIG-3274,12641991,,tool to create map-reduce code,,sambit,Major,Resolved,Invalid,11/Apr/13 06:56,14/Apr/13 22:29,
New Feature,,PIG-821,12426445,,"simulate NTILE(n) , rank() functionality in pig",,rekhajos,Major,Resolved,Duplicate,27/May/09 09:43,12/Apr/13 19:09,
Bug,,PIG-3273,12641859,,bad %default directives can cause pig dry run to silently fail,,billgraham,Major,Open,,10/Apr/13 16:28,10/Apr/13 17:31,
Improvement,Patch Available,PIG-3183,12632170,,rm or rmf commands should respect globbing/regex of path,prkommireddi,prkommireddi,Major,Resolved,Won't Fix,13/Feb/13 09:21,09/Apr/13 07:04,
Improvement,,PIG-842,12427671,,PigStorage should support multi-byte delimiters,jamarkha,sms,Major,Open,,11/Jun/09 17:56,08/Apr/13 21:54,
Bug,,PIG-3049,12616098,,Cannot sort on a bag in nested foreach,daijy,jcoveney,Major,Resolved,Duplicate,14/Nov/12 18:41,08/Apr/13 20:00,
Bug,,PIG-3266,12640337,,Pig takes forever to parse scripts with foreach + multi level binconds ,,knoguchi,Major,Resolved,Duplicate,02/Apr/13 17:21,03/Apr/13 19:32,
Bug,Patch Available,PIG-3202,12633440,,CUBE operator not documented in user docs,prasanth_j,billgraham,Major,Closed,Fixed,21/Feb/13 18:04,02/Apr/13 15:54,
Bug,,PIG-3132,12628814,, NPE when illustrating a relation with HCatLoader,daijy,daijy,Major,Closed,Fixed,22/Jan/13 22:50,02/Apr/13 15:54,
Improvement,,PIG-3148,12629813,,OutOfMemory exception while spilling stale DefaultDataBag. Extra option to gc() before spilling large bag.,knoguchi,knoguchi,Major,Closed,Fixed,29/Jan/13 23:27,02/Apr/13 15:54,
New Feature,,PIG-2988,12612262,,start deploying pigunit maven artifact part of Pig release process,njw45,dreambird,Major,Closed,Fixed,17/Oct/12 17:38,02/Apr/13 15:54,
Bug,,PIG-3252,12637695,,AvroStorage gives wrong schema for schemas with named records,mwagner,mwagner,Major,Closed,Fixed,19/Mar/13 01:44,02/Apr/13 15:54,
Bug,Patch Available,PIG-3194,12632807,,Changes to ObjectSerializer.java break compatibility with Hadoop 0.20.2,prkommireddi,kadeng,Major,Closed,Fixed,18/Feb/13 09:51,02/Apr/13 15:54,
Bug,,PIG-3265,12640164,,Pig uses Python UDF registered in the last name space,,viraj,Major,Open,,01/Apr/13 21:24,01/Apr/13 21:27,
Bug,,PIG-3263,12639778,,Resolving UDFs fails while using pig embedded code in Python when using parallel execution,,jglapa,Major,Open,,29/Mar/13 09:37,29/Mar/13 16:45,
Bug,,PIG-1271,12457903,,Provide a more flexible data format to load complex field (bag/tuple/map) in PigStorage,daijy,daijy,Major,Open,,02/Mar/10 19:57,21/Mar/13 01:13,
Improvement,,PIG-2388,12533044,,Make shim for Hadoop 0.20 and 0.23 support dynamic,,thw,Major,Closed,Won't Fix,29/Nov/11 01:42,19/Mar/13 00:38,
Bug,,PIG-2451,12536323,,Pig should not mandate hadoop-site.xml or core-site.xml to be on the classpath,,julienledem,Major,Open,,23/Dec/11 23:27,19/Mar/13 00:10,
New Feature,,PIG-2602,12546850,,packageImportList should be configurable,,ashutoshc,Major,Open,,16/Mar/12 21:28,19/Mar/13 00:04,
Bug,,PIG-3181,12631841,,MultiStorage - java.lang.OutOfMemoryError: Java heap space,,faal,Major,Open,,11/Feb/13 23:16,16/Mar/13 00:57,
Bug,,PIG-3246,12636882,,not possible to use remote filesystems (S3) in a pig script,,moritzmoeller,Major,Resolved,Invalid,13/Mar/13 22:27,14/Mar/13 19:42,
Bug,,PIG-3240,12635755,,DLS_DEAD_LOCAL_STORE fails to recognize an occurrence,,jandr,Major,Open,,07/Mar/13 09:22,07/Mar/13 09:22,
Improvement,,PIG-2360,12531279,,Grammar should be as consistent as possible within and without foreach blocks,,jcoveney,Major,Open,,13/Nov/11 23:59,07/Mar/13 02:08,
Improvement,,PIG-2138,12511266,,Inline_op should use shared dynamic stack,,azaroth,Major,Open,,22/Jun/11 17:31,07/Mar/13 02:08,
Bug,,PIG-2622,12548744,,Jython imports fails if the Lib modules are shipped under the jar,,aniket486,Major,Resolved,Won't Fix,29/Mar/12 21:26,07/Mar/13 01:28,
Improvement,,PIG-3234,12635405,,Remove anti-pattern in LoadFunc implementations,,cheolsoo,Major,Open,,05/Mar/13 19:27,05/Mar/13 19:27,
Bug,,PIG-3230,12634982,,PigTest should run tests against an actual script with test data,,prkommireddi,Major,Open,,02/Mar/13 20:39,02/Mar/13 20:39,
New Feature,,PIG-2353,12530393,,RANK function like in SQL,xalan,azaroth,Major,Closed,Fixed,04/Nov/11 22:29,28/Feb/13 16:17,
Bug,,PIG-3220,12633977,,No docs for CUBE in Pig 0.11 :(,,russell.jurney,Major,Resolved,Duplicate,25/Feb/13 19:43,28/Feb/13 14:57,
Bug,,PIG-3219,12633857,,Script to run Pig ant targets on AWS,billgraham,billgraham,Major,Open,,25/Feb/13 07:29,25/Feb/13 07:31,
Bug,,PIG-3203,12633441,,ROLLUP not documented in user docs,prasanth_j,billgraham,Major,Resolved,Duplicate,21/Feb/13 18:04,25/Feb/13 06:09,
Improvement,,PIG-3213,12633697,,[zebra] Remove local TFile source code - use hadoop-supplied version instead,,ekoontz,Major,Open,,22/Feb/13 22:26,22/Feb/13 22:50,
New Feature,,PIG-1077,12440206,,[Zebra] to support record(row)-based file split in Zebra's TableInputFormat,chaow,chaow,Major,Closed,Fixed,09/Nov/09 20:11,22/Feb/13 22:34,
New Feature,,PIG-997,12437445,,[zebra] Sorted Table Support by Zebra,yanz,yanz,Major,Closed,Fixed,07/Oct/09 00:01,22/Feb/13 22:28,
Bug,,PIG-3197,12632917,,Add the Stanford Tokenizer to the list of Tokenizers in Pig: StanfordTokenize,russell.jurney,russell.jurney,Major,Open,,18/Feb/13 23:53,22/Feb/13 14:53,
Bug,,PIG-2257,12520856,,AvroStorage doesn't recognize schema_file field when JSON isn't used in the constructor,billgraham,billgraham,Major,Closed,Fixed,30/Aug/11 23:38,22/Feb/13 04:54,
Improvement,,PIG-2875,12603430,,Add recursive record support to AvroStorage,cheolsoo,cheolsoo,Major,Closed,Fixed,14/Aug/12 10:21,22/Feb/13 04:54,
Improvement,,PIG-2658,12552198,,Add start time for pig script in generated Map-Reduce job conf,billgraham,jrottinghuis,Major,Closed,Fixed,23/Apr/12 21:10,22/Feb/13 04:54,
Improvement,,PIG-2337,12529291,,Provide UDF with input schema,xutingz,olgan,Major,Closed,Fixed,28/Oct/11 18:18,22/Feb/13 04:54,
Improvement,,PIG-2448,12536169,,Convert more tests to use LOCAL mode,dvryaboy,dvryaboy,Major,Closed,Fixed,22/Dec/11 15:46,22/Feb/13 04:54,
Bug,,PIG-2616,12548058,,JobControlCompiler.getInputSizeFromLoader must handle exceptions from LoadFunc.getStatistics.,billgraham,billgraham,Major,Closed,Fixed,26/Mar/12 04:43,22/Feb/13 04:54,
Sub-task,,PIG-2978,12611915,12611880,TestLoadStoreFuncLifeCycle fails with hadoop-2.0.x,cheolsoo,cheolsoo,Major,Closed,Fixed,15/Oct/12 21:31,22/Feb/13 04:54,
Improvement,,PIG-2858,12601295,,Improve PlanHelper to allow finding any PhysicalOperator in a plan,dvryaboy,dvryaboy,Major,Closed,Fixed,03/Aug/12 00:58,22/Feb/13 04:54,
Improvement,,PIG-2976,12611911,,Reduce HBaseStorage logging,billgraham,aneeshs,Major,Closed,Fixed,15/Oct/12 21:14,22/Feb/13 04:54,
