Issue Type,Custom field (Patch Info),Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,,THRIFT-2441,12706127,,Cannot shutdown TThreadedServer when clients are still connected,jking3,chris5287,Major,Closed,Fixed,02/Apr/14 09:05,01/Feb/19 05:44,
Improvement,,THRIFT-3084,12788343,,C++ add concurrent client limit to threaded servers,jking3,jking3,Major,Closed,Fixed,05/Apr/15 13:18,01/Feb/19 05:44,
Bug,,THRIFT-3988,13023624,,TFramedTransport's writeBuffer_ may cause the client OOM,jking3,pollipop,Major,Closed,Duplicate,28/Nov/16 03:49,01/Feb/19 05:40,
Improvement,,THRIFT-1457,12534436,,Capacity of TframedTransport write buffer is never reset,roger,arthurm,Major,Closed,Fixed,09/Dec/11 08:38,01/Feb/19 05:40,
Improvement,,THRIFT-3989,13023728,,PHP socket client unsupports TFramedTransport,jking3,Zuocheng_Liu,Major,Closed,Cannot Reproduce,28/Nov/16 13:07,01/Feb/19 05:35,
Bug,,THRIFT-4070,13040817,,Generated PHP for Thrift sets are incompatible with PHP,,elreimundo,Major,Open,,07/Feb/17 01:19,01/Feb/19 05:29,
Bug,,THRIFT-4122,13055897,,ppc64le builds don't look in lib64 directory,jking3,ctubbsii,Major,Closed,Fixed,14/Mar/17 10:23,01/Feb/19 05:26,
Bug,,THRIFT-4127,13057858,,The error message in TException isn't being propagated to the client,jking3,nikolaymetchev,Major,Closed,Won't Do,21/Mar/17 11:41,01/Feb/19 05:22,
Bug,,THRIFT-4133,13059118,,Flaky Dart build,jking3,jbapple,Major,Closed,Cannot Reproduce,25/Mar/17 08:31,01/Feb/19 05:21,
Bug,,THRIFT-4155,13060950,,Unstable D language test has caused some CI build failures,jking3,jking3,Major,Closed,Cannot Reproduce,02/Apr/17 03:24,01/Feb/19 04:01,
Bug,,THRIFT-4230,13080336,,Thrift server connection may hang forever,jking3,kromberg,Major,Closed,Invalid,16/Jun/17 07:05,01/Feb/19 03:58,
Bug,Patch Available,THRIFT-3737,12949671,,Improve TSocket isOpen() implementation to give more accurate connection status.,jking3,cherrot,Major,Closed,Invalid,13/Mar/16 07:30,01/Feb/19 03:57,
Sub-task,,THRIFT-4138,13059239,13059153,Fix remaining undefined behavior invalid vptr casts in C++ library,jbapple,jensg,Major,Closed,Fixed,26/Mar/17 19:20,31/Jan/19 02:25,
Bug,,THRIFT-3930,13005172,,C++ JSON protocol gets unresponsive when feed with invalid data,jking3,pascal.bach,Major,Closed,Cannot Reproduce,15/Sep/16 14:23,28/Jan/19 03:19,
Bug,,THRIFT-2315,12688868,,Defaults applied to service method arguments not working as expected,,jensg,Major,Open,,14/Jan/14 22:14,27/Jan/19 23:31,
Improvement,,THRIFT-3059,12786673,,"Performance issues of ""TThreadedSelectorServer""",,in-chief,Major,Open,,30/Mar/15 10:52,27/Jan/19 15:26,
Improvement,,THRIFT-4019,13032000,,Dart Makefiles should also clean pubspec.lock,markerickson-wk,markerickson-wk,Major,Closed,Fixed,04/Jan/17 15:54,26/Jan/19 17:58,
Improvement,,THRIFT-1870,12634915,,Enhance TPipe / TPipeServer transport to support both Windows 64-bit and cross-platform *NIX support,,peace,Major,Open,,01/Mar/13 21:58,26/Jan/19 16:12,
Bug,Patch Available,THRIFT-1612,12558161,,Base64 encoding is broken,,andrewcox79,Major,Closed,Fixed,25/May/12 18:44,26/Jan/19 15:08,
Bug,,THRIFT-1156,12505169,,Bug with Base 64 coding in TBase64Utils,jking3,glowka.rafal,Major,Closed,Duplicate,26/Apr/11 08:49,26/Jan/19 15:08,
Bug,Patch Available,THRIFT-3182,12836331,,TFramedTransport is in an invalid state after frame size exception,marshalium,marshalium,Major,Closed,Fixed,09/Jun/15 01:31,26/Jan/19 14:56,
Bug,,THRIFT-1323,12521402,,"TFramedTransport should throw an exception that distinguishes an oversized frame from a dead client, servers should log that exception",jking3,jancona,Major,Closed,Duplicate,06/Sep/11 01:27,26/Jan/19 14:56,
New Feature,,THRIFT-1307,12520629,,Add compression transport wrapper to Thrift (Java) Runtime,,jboulon,Major,Open,,29/Aug/11 20:17,26/Jan/19 14:52,
Bug,Patch Available,THRIFT-1067,12499007,,Tons of bugs in php implementation,tantra,tantra,Major,Closed,Fixed,18/Feb/11 08:01,26/Jan/19 14:51,
Bug,,THRIFT-729,12458805,,I64 types improperly written via TBinaryProtocolAccelerated,jking3,mjpearson,Major,Closed,Duplicate,11/Mar/10 13:03,26/Jan/19 14:51,
Bug,,THRIFT-672,12445128,,Twisted server hangs when returning a struct with an integer field set to a long,,marz,Major,Open,,10/Jan/10 01:27,26/Jan/19 14:42,
Bug,Patch Available,THRIFT-617,12439711,,Add EINTR handling to Python socket code,jking3,yosh,Major,Closed,Not A Problem,03/Nov/09 00:18,26/Jan/19 14:39,
Bug,Patch Available,THRIFT-1941,12644004,,PHP Serializer deserialize doesn't work,,nvcook42,Major,Open,,22/Apr/13 21:16,26/Jan/19 14:07,
Bug,,THRIFT-3500,12923822,,Protocols in Python 2 do not treat Strings as unicode.,,john.lockwood@workiva.com,Major,Open,,22/Dec/15 20:51,26/Jan/19 14:07,
Bug,Patch Available,THRIFT-3800,12962972,,Python THttpClient hangs on Oneway methods in the test suite,,mwilck,Major,Open,,27/Apr/16 10:50,26/Jan/19 14:07,
Bug,,THRIFT-1086,12500841,,PHP client return wrong value when connect to Java Thrift Service ,,beuking,Major,Open,,09/Mar/11 06:07,26/Jan/19 14:07,
New Feature,,THRIFT-4220,13076922,,Allow Service calls to be made using TSimpleJSONProtocol (using Simple JSON),,devansh_gupta91,Major,Open,,02/Jun/17 17:53,26/Jan/19 14:07,
Question,,THRIFT-3159,12830409,,Thrift erlang thrift_socket_server crashes,,nsaoly,Major,Reopened,,16/May/15 12:19,26/Jan/19 14:07,
Bug,,THRIFT-4199,13072060,,Replace timed_wait by wait_for as it blocks indefinitely,,indrawaa,Major,Open,,15/May/17 15:50,26/Jan/19 14:07,
Bug,,THRIFT-4013,13030244,,make check fails on check-recursive,jking3,isheff,Major,Closed,Cannot Reproduce,22/Dec/16 22:27,26/Jan/19 14:07,
New Feature,Patch Available,THRIFT-1848,12630155,,Python asynchronous server,,pnowojski,Major,Open,,31/Jan/13 15:21,26/Jan/19 14:07,
Bug,,THRIFT-4638,13186169,,"When I use Thrift to serialize map in C++ to disk, and then de-serialize it using Python, I do not get back the same object",,brunorijsman,Major,Open,,19/Sep/18 21:11,26/Jan/19 14:07,
Task,,THRIFT-4753,13211591,,Re-version master to 0.13.0 (next anticipated release number) and clean up distribution,jking3,jking3,Major,Closed,Fixed,24/Jan/19 15:25,26/Jan/19 04:34,
Bug,,THRIFT-4756,13211647,,TConnectedClient died: Bad Status (unsupported method): GET,,yizenov,Major,Closed,Cannot Reproduce,24/Jan/19 20:12,25/Jan/19 00:24,
Bug,,THRIFT-4717,13207763,,"""make clean"" and ""make distclean"" do not work, do not clean",jking3,jking3,Major,Closed,Fixed,04/Jan/19 22:12,24/Jan/19 17:24,
Test,Patch Available,THRIFT-797,12466017,,Converting to cmake from autotools,,pastjean,Major,Closed,Won't Fix,02/Jun/10 23:07,24/Jan/19 15:31,
Task,,THRIFT-4754,13211593,,Prove the CMake out-of-tree build is really out-of-tree,jking3,jking3,Major,Open,,24/Jan/19 15:27,24/Jan/19 15:30,
Task,,THRIFT-4755,13211594,,"Create a ""make dist"" target for cmake",jking3,jking3,Major,Open,,24/Jan/19 15:28,24/Jan/19 15:30,
Task,,THRIFT-4746,13210699,,Publish a Maven artifact for Thrift v0.12.0,jking3,dmvolod,Major,Closed,Fixed,21/Jan/19 08:18,23/Jan/19 14:24,
Task,,THRIFT-4749,13211007,,Publish a Docker image for Thrift 0.12.0,,jpkroehling,Major,Closed,Won't Fix,22/Jan/19 15:47,23/Jan/19 09:15,
Documentation,,THRIFT-4093,13043438,,Java tutorial is missing a referenced class file,jking3,ingenthr,Major,Closed,Fixed,16/Feb/17 01:24,22/Jan/19 14:04,
Bug,,THRIFT-4163,13061133,,"The debian package / autoconf build environment is not setting NDEBUG on production builds, leaving assertions active",,jking3,Major,Open,,03/Apr/17 14:10,21/Jan/19 21:14,
Bug,,THRIFT-3991,13024676,,compiler plugin relies on boost,jking3,in-chief,Major,Closed,Won't Do,01/Dec/16 06:10,17/Jan/19 20:17,
New Feature,,THRIFT-2835,12755839,,"Add possibility to distribute generators separately from thrift core, and load them dynamically",nsuke,anatolikus,Major,Closed,Fixed,17/Nov/14 17:19,17/Jan/19 20:16,
Documentation,,THRIFT-4401,13122357,,document compiler plugin feature on the web site,jking3,jensg,Major,Closed,Won't Do,02/Dec/17 12:49,17/Jan/19 20:14,
Improvement,,THRIFT-2790,12749076,,thrift -gen all => an option to generate all languages and features,,roger,Major,Open,,19/Oct/14 00:59,17/Jan/19 20:14,
Bug,,THRIFT-1819,12626201,,Thrift has many unused #includes,jking3,gaul,Major,Closed,Invalid,05/Jan/13 21:44,17/Jan/19 20:06,
Improvement,,THRIFT-4570,13158872,,New TypeScript generator optimized for size,,nitro.tm,Major,Open,,12/May/18 09:41,17/Jan/19 20:04,
Bug,Patch Available,THRIFT-803,12466859,,Twisted servers close the connection with no error response when an unhandled error occurs,jking3,radix,Major,Closed,Auto Closed,13/Jun/10 19:57,17/Jan/19 19:57,
Bug,,THRIFT-4229,13079820,,Make thrift-maven-plugin threadSafe,,sabolac,Major,Open,,14/Jun/17 16:59,17/Jan/19 19:53,
Documentation,,THRIFT-3945,13010569,,thrift-maven-plugin needs docs,,ctubbsii,Major,Open,,07/Oct/16 19:15,17/Jan/19 19:52,
Improvement,,THRIFT-4635,13185293,,Please target VS2017 and v141 cpp toolchain,jking3,AceHack,Major,Closed,Invalid,15/Sep/18 08:41,17/Jan/19 19:47,
Bug,,THRIFT-2798,12753382,,Thrift does not compile on Windows with TARGET_WIN_XP=0,,alexmerry,Major,Open,,06/Nov/14 12:15,15/Jan/19 14:37,
Bug,,THRIFT-3919,13002611,,C# TTLSServerSocket does not use clientTimeout,nsuke,nsuke,Major,Closed,Fixed,04/Sep/16 09:39,15/Jan/19 14:34,
Request,,THRIFT-4686,13206625,,"Change the 0.12.0 fixVersion from unreleased to released, and add the next one...",jking3,jking3,Major,Closed,Fixed,27/Dec/18 15:39,14/Jan/19 22:24,
Brainstorming,,THRIFT-4458,13130789,,Selection of the C++ test framework for Thrift Compilers,jking3,vgotra,Major,Closed,Information Provided,14/Jan/18 14:19,14/Jan/19 21:01,
Bug,,THRIFT-4488,13136966,,Performance impact of Nagle disabled,,roccocorsi,Major,Open,,07/Feb/18 21:42,14/Jan/19 16:09,
Bug,,THRIFT-4729,13208180,,Crash: ForceClose expired task with Exception uncaught,jking3,keguang,Major,Resolved,Fixed,08/Jan/19 01:15,14/Jan/19 15:31,
Bug,Patch Available,THRIFT-3817,12965293,,Redeclaration of std::tuple ,,kurt_8888,Major,Open,,05/May/16 15:08,12/Jan/19 01:52,
Test,,THRIFT-2613,12726125,,"Python TMultiplexedProtocol tests were broken, reverted out a long time ago",,jfarrell,Major,Open,,08/Jul/14 17:15,12/Jan/19 00:03,
Question,,THRIFT-4404,13122598,,Is TSSLSocket is thred-safe in thift version 0.9.3?,jking3,leyuzhu,Major,Closed,Information Provided,04/Dec/17 15:02,11/Jan/19 23:02,
Improvement,,THRIFT-4572,13159091,,Promote ZeroMQ transport from contrib to library proper,jking3,jking3,Major,Closed,Won't Do,14/May/18 12:49,11/Jan/19 22:43,
Wish,,THRIFT-1179,12507978,,TSocket implementation for AS3,jking3,t1gershark,Major,Closed,Duplicate,21/May/11 20:07,11/Jan/19 22:32,
Bug,,THRIFT-3978,13021625,,"Thrift C++ runtime uses assert to prevent overflows, checks sanity only in debug builds",jking3,jking3,Major,Open,,17/Nov/16 23:28,11/Jan/19 14:23,
Bug,,THRIFT-2242,12675916,,"Generate C++11 code (THRIFT-4720 made us C++11, rename this)",,vlovich,Major,Open,,26/Oct/13 01:01,11/Jan/19 14:21,
Improvement,,THRIFT-4514,13144052,,Remove pthread and boost::thread library support and use std::thread for C++11,jking3,jking3,Major,Closed,Duplicate,10/Mar/18 15:05,11/Jan/19 14:17,
Improvement,,THRIFT-4156,13060966,,Using boost spirit instead of lex and yacc,jking3,msg-72,Major,Closed,Won't Do,02/Apr/17 11:51,08/Jan/19 20:31,
Improvement,,THRIFT-4442,13128468,,release 0.11.0 to https://bintray.com/apache/thrift (RHEL),,RobberPhex,Major,Reopened,,04/Jan/18 10:45,08/Jan/19 20:25,
Story,,THRIFT-3973,13020353,,"Remove MSVC C++ projects to improve maintainability; document building Thrift on Windows using CMake to generate project files",jking3,jking3,Major,Open,,13/Nov/16 14:38,07/Jan/19 21:13,
Improvement,,THRIFT-2850,12757336,,Have the cmake build system run make cross,roger,roger,Major,Open,,24/Nov/14 06:25,07/Jan/19 21:13,
Story,,THRIFT-4025,13033491,,Use the cmake generated config.h on windows,jking3,jking3,Major,Open,,10/Jan/17 19:48,07/Jan/19 21:13,
Story,,THRIFT-3351,12895831,,Publishing Dart Bindings for Thrift to Pub (pub.dartlang.org),jking3,evanweible-workiva,Major,Closed,Fixed,23/Sep/15 16:26,07/Jan/19 21:04,
New Feature,,THRIFT-771,12463575,,Publish JMX metrics from Thrift servers,jking3,bryanduxbury,Major,Closed,Incomplete,03/May/10 17:30,07/Jan/19 21:03,
New Feature,,THRIFT-2927,12764753,,"Statistic function support (call analytics: duration, success-count, failure-count, etc..)",,Jun Shi,Major,Open,,04/Jan/15 07:34,07/Jan/19 21:02,
Improvement,,THRIFT-1250,12515945,,"RPC enhancements: multiple-outstanding, retries, error code etc",jking3,diwaker,Major,Closed,Not A Problem,01/Aug/11 18:51,07/Jan/19 21:00,
Improvement,,THRIFT-1605,12555950,,Cocoa framework,jking3,jfarrell,Major,Closed,Won't Fix,16/May/12 03:26,07/Jan/19 20:55,
Bug,,THRIFT-3475,12919543,,prefix tags with v as defined by semver,jking3,roger,Major,Closed,Fixed,06/Dec/15 23:59,07/Jan/19 20:48,
Bug,,THRIFT-1580,12551457,,thrift type i64 java to php serialize/deserealize not working,,mastercode,Major,Open,,18/Apr/12 11:55,07/Jan/19 20:11,
Bug,,THRIFT-1538,12547572,,Error during deserialization int64 on 32-bit architecture,,dzolotarev,Major,Open,,22/Mar/12 10:18,07/Jan/19 20:11,
Improvement,,THRIFT-1947,12644860,,C++ constructor with initializer list should be generated,keppetto,vlovich,Major,Open,,26/Apr/13 16:23,07/Jan/19 13:41,
Bug,,THRIFT-4027,13033627,,Compilation error with boost 1.63.0,jking3,tsuna,Major,Closed,Fixed,11/Jan/17 07:43,07/Jan/19 13:34,
Bug,,THRIFT-4727,13207981,,javascript compiler generates struct code with duplicate  `case 0` statements,,seganw,Major,Open,,07/Jan/19 09:30,07/Jan/19 09:33,
Improvement,,THRIFT-3887,12992395,,factories support for generated Java classes,jking3,korovkin@gmail.com,Major,Closed,Incomplete,25/Jul/16 20:47,05/Jan/19 14:42,
Documentation,,THRIFT-4699,13207004,,website shows 0.11.0 as the most recent download,jking3,jensg,Major,Closed,Done,30/Dec/18 23:22,05/Jan/19 06:30,04/Jan/19 00:00
Improvement,,THRIFT-4235,13082398,,NodeJS needs support for domain sockets,,pasam,Major,Closed,Not A Problem,26/Jun/17 02:25,04/Jan/19 03:09,
Bug,,THRIFT-4493,13137619,,thrift-0.11.0.exe is recognized as trojan and the provided md5 is hard to check,jensg,jmal86,Major,Closed,Cannot Reproduce,10/Feb/18 11:14,04/Jan/19 03:09,
Improvement,Patch Available,THRIFT-1761,12617840,,Make generated exceptions have a common unique parent,jking3,nvcook42,Major,Closed,Won't Fix,27/Nov/12 17:42,04/Jan/19 03:09,
Bug,,THRIFT-4317,13100522,,Windows Appveyor CI builds are failing on Haskell dependency resolution,jking3,jking3,Major,Closed,Duplicate,07/Sep/17 17:11,04/Jan/19 03:09,
Bug,,THRIFT-3365,12902027,,IDL Union structs nil dereferencing in Go,,jseaidoun,Major,Closed,Cannot Reproduce,01/Oct/15 23:40,04/Jan/19 03:09,
Improvement,,THRIFT-4538,13149323,,TZLibTransport for C#,jensg,jensg,Major,Closed,Later,31/Mar/18 21:16,04/Jan/19 03:09,
Improvement,,THRIFT-3915,13002275,,PSR(PHP Standard Recommendation) Conformance Violation,jking3,appkr,Major,Closed,Duplicate,02/Sep/16 08:08,04/Jan/19 03:09,
Bug,,THRIFT-3994,13026147,,Wrong pthread_t handling under MinGW,,zimmermann,Major,Closed,Duplicate,06/Dec/16 22:34,04/Jan/19 03:09,
Bug,,THRIFT-4089,13042817,,"Several issues with generated Python code: TFrozenDict, _fast_encode",,mvartak,Major,Closed,Information Provided,14/Feb/17 04:58,04/Jan/19 03:09,
Dependency upgrade,,THRIFT-4527,13146979,,Upgrade byteorder version in Rust lib,,questofiranon,Major,Closed,Fixed,21/Mar/18 21:48,04/Jan/19 03:09,
Improvement,,THRIFT-2797,12753306,,move java* build to maven,jking3,jfarrell,Major,Closed,Duplicate,06/Nov/14 05:39,04/Jan/19 03:09,
Bug,,THRIFT-4112,13050212,,undefined openssl symbols when building with with openssl-1.1.0e and autoconf,jking3,gloopy,Major,Closed,Invalid,11/Mar/17 02:58,04/Jan/19 03:09,
Bug,,THRIFT-4254,13087815,,Go generator does not respect typedef types when generating read/write functions.,,DavinC,Major,Closed,Fixed,18/Jul/17 03:12,04/Jan/19 03:09,
Bug,,THRIFT-3965,13019595,,VisualStudio project cannot build compiler CPP project,jking3,ggregory,Major,Closed,Workaround,09/Nov/16 17:57,04/Jan/19 03:09,
Bug,,THRIFT-3996,13026940,,Linker errors with cpp tutorial files,jking3,anmae,Major,Closed,Duplicate,09/Dec/16 10:13,04/Jan/19 03:09,
Bug,,THRIFT-4255,13087824,,Go generator has type errors when in read/write functions for set<binary>,,DavinC,Major,Closed,Fixed,18/Jul/17 04:06,04/Jan/19 03:09,
Question,,THRIFT-4143,13059397,,Order of struct and enum affect generation results,jking3,mishadoff,Major,Closed,Information Provided,27/Mar/17 13:36,04/Jan/19 03:09,
Bug,,THRIFT-3995,13026153,,error: 'boost::thread::id::id(boost::thread::id::data)' is private,,zimmermann,Major,Closed,Duplicate,06/Dec/16 22:55,04/Jan/19 03:09,
Bug,,THRIFT-3993,13026139,,error: cannot convert 'const thrift_timespec*' to 'const timespec*',,zimmermann,Major,Closed,Duplicate,06/Dec/16 22:18,04/Jan/19 03:09,
Bug,,THRIFT-4174,13064237,,js:jquery option broken?,jensg,jensg,Major,Closed,Not A Bug,15/Apr/17 21:57,04/Jan/19 03:09,
Bug,,THRIFT-4444,13128938,,Make language bindings (ruby/python/rust) release part of project release process ,jking3,anatolikus,Major,Closed,Duplicate,05/Jan/18 23:14,03/Jan/19 15:37,
Sub-task,,THRIFT-2479,12709393,12704253,C++: Provide option to not write default values,,codesf,Major,Open,,19/Apr/14 03:29,03/Jan/19 14:54,
Sub-task,,THRIFT-2486,12709400,12704253,Markdown for: Provide option to not write default values ,codesf,codesf,Major,Open,,19/Apr/14 03:44,03/Jan/19 14:54,
Sub-task,,THRIFT-2482,12709396,12704253,C#: Provide option to not write default values,,codesf,Major,Open,,19/Apr/14 03:32,03/Jan/19 14:54,
Sub-task,,THRIFT-2480,12709394,12704253,Python: Provide option to not write default values,,codesf,Major,Open,,19/Apr/14 03:30,03/Jan/19 14:54,
Sub-task,,THRIFT-2485,12709399,12704253,JavaScript: Provide option to not write default values,,codesf,Major,Open,,19/Apr/14 03:36,03/Jan/19 14:54,
Sub-task,,THRIFT-2484,12709398,12704253,Node.js: Provide option to not write default values,,codesf,Major,Open,,19/Apr/14 03:35,03/Jan/19 14:54,
Sub-task,,THRIFT-2483,12709397,12704253,Go: Provide option to not write default values,jking3,codesf,Major,Closed,Fixed,19/Apr/14 03:34,03/Jan/19 14:54,
Bug,,THRIFT-2525,12713345,,C# client connecting to C++ server via named pipe transport gets TTransportException,,peace,Major,Open,,09/May/14 17:04,03/Jan/19 14:52,
Improvement,Patch Available,THRIFT-2046,12653630,,The worktask can be timed out in TThreadPoolServer (Java) when the max# thrift thread is reached,brocknoland,ctang,Major,Closed,Fixed,19/Jun/13 02:03,03/Jan/19 14:52,
Improvement,Patch Available,THRIFT-2650,12732462,,add LoggingRejectedExecutionHandler on ThreadPoolExecutor,jking3,darion,Major,Closed,Won't Fix,07/Aug/14 04:42,03/Jan/19 14:52,
Bug,,THRIFT-3746,12950863,,JSON protocol left in incorrect state on read errors,tylertreat,tylertreat,Major,Closed,Fixed,16/Mar/16 14:57,03/Jan/19 14:48,
Bug,,THRIFT-3959,13018271,,Golang TSimpleServer Is More Of A TThreadedServer?,,pawl-rs,Major,Closed,Done,04/Nov/16 21:26,03/Jan/19 14:45,
Improvement,,THRIFT-4557,13152961,,use RWLock instead of Lock,,gansteed,Major,Closed,Won't Do,17/Apr/18 10:39,03/Jan/19 14:40,
Bug,Patch Available,THRIFT-3865,12983812,,Go lang code generator enums do not select the correct package names,,karlmutch@gmail.com,Major,Closed,Cannot Reproduce,27/Jun/16 15:07,03/Jan/19 14:31,
Improvement,,THRIFT-2422,12703101,,Merge fbthrift,jking3,roger,Major,Closed,Incomplete,23/Mar/14 21:16,03/Jan/19 14:04,
Bug,,THRIFT-3680,12944984,,Java async processor fails to notify errors to clients,nsuke,nsuke,Major,Closed,Fixed,26/Feb/16 18:16,03/Jan/19 13:59,
Sub-task,,THRIFT-1923,12641714,12544777,Java: Inconsistency in serialization of optional fields ,,jensg,Major,Open,,09/Apr/13 20:19,03/Jan/19 13:54,
Bug,,THRIFT-1827,12626984,,Inconsistent behavior in isSet mechanism,,jclawson,Major,Open,,10/Jan/13 18:02,03/Jan/19 13:42,
Bug,,THRIFT-4483,13134965,,Java TSaslTransport does not respect SASL RAW_SEND_SIZE,,danburkert,Major,Open,,31/Jan/18 02:58,03/Jan/19 13:34,
Improvement,,THRIFT-4310,13099693,,All builds have failed for the past 24 days,,cclauss,Major,Closed,Fixed,05/Sep/17 02:03,03/Jan/19 13:33,
Improvement,,THRIFT-1676,12603758,,"As a user of TNonBlockingServer, I want the option to bind to a specific interface to service requests",jking3,diwaker,Major,Closed,Fixed,16/Aug/12 17:43,03/Jan/19 13:27,
Bug,,THRIFT-1528,12544777,,Inconsistency in optional fields between Java/C# and python,,steff,Major,Open,,01/Mar/12 12:50,03/Jan/19 13:17,
Improvement,,THRIFT-1364,12524734,,Fully separate CompactProtocol and TupleProtocol,,bryanduxbury,Major,Open,,26/Sep/11 20:37,03/Jan/19 13:11,
Improvement,,THRIFT-1363,12524733,,StandardSchemeFactory should return a static scheme,,bryanduxbury,Major,Open,,26/Sep/11 20:36,03/Jan/19 13:11,
Bug,,THRIFT-1324,12521405,,TFramedTransport should enforce frame size limits on writes,,jancona,Major,Open,,06/Sep/11 01:42,03/Jan/19 13:10,
Bug,Patch Available,THRIFT-1755,12616425,,Comment parsing bug,jensg,budric,Major,Closed,Fixed,16/Nov/12 15:52,03/Jan/19 12:27,
Bug,,THRIFT-1121,12502612,,Java server performance regression in 0.6,bryanduxbury,tlipcon,Major,Closed,Fixed,28/Mar/11 18:06,03/Jan/19 04:32,
Improvement,,THRIFT-959,12477510,,TSocket seems to do its own buffering inefficiently,jking3,bryanduxbury,Major,Closed,Incomplete,15/Oct/10 21:13,03/Jan/19 04:32,
Improvement,,THRIFT-883,12472956,,Extend ByteBuffer support to non-array-backed ByteBuffers,bryanduxbury,bryanduxbury,Major,Open,,31/Aug/10 18:17,03/Jan/19 03:42,
Bug,,THRIFT-1920,12641270,,Binary Type,jking3,roger,Major,Closed,Fixed,07/Apr/13 19:58,03/Jan/19 03:40,
Sub-task,,THRIFT-429,12422063,12641270,Make binary a full-fledged type of its own,jking3,cwalters,Major,Closed,Won't Fix,05/Apr/09 04:50,03/Jan/19 03:38,
Bug,,THRIFT-3447,12916132,,Cannot shutdown TThreadPoolServer when clients are still connected,jking3,ToSt,Major,Closed,Duplicate,25/Nov/15 12:27,03/Jan/19 03:31,
Bug,Patch Available,THRIFT-4589,13167739,,HTTP client timeouts are a) incomplete and b) not used at all,jensg,jensg,Major,Closed,Fixed,22/Jun/18 20:32,03/Jan/19 00:50,
Bug,Patch Available,THRIFT-4590,13167741,,"running the test client using HTTP transport leads to ""CoInitialize not called""",jensg,jensg,Major,Closed,Fixed,22/Jun/18 20:38,03/Jan/19 00:49,
New Feature,,THRIFT-3773,12955617,,Swift Library,apocolipse,tbartelmess,Major,Closed,Fixed,03/Apr/16 14:05,02/Jan/19 20:48,
Documentation,,THRIFT-4700,13207009,,Update the thrift libraries web page,jking3,jking3,Major,Closed,Fixed,31/Dec/18 03:53,01/Jan/19 23:18,05/Jan/19 00:00
Task,,THRIFT-4708,13207069,,Create an official Lua package with LuaRocks,,jking3,Major,Open,,31/Dec/18 19:07,31/Dec/18 19:07,
Task,,THRIFT-4414,13123802,,Publish a PyPI artifact for Thrift v0.11,jfarrell,bgedik,Major,Closed,Fixed,08/Dec/17 21:14,31/Dec/18 18:54,
Bug,,THRIFT-4180,13065824,,Impossible to build Thrift C++ library for Android (NDK),,andreya108,Major,Open,,21/Apr/17 09:47,30/Dec/18 14:51,
Bug,,THRIFT-4546,13150724,,Thrift No Longer on ASF Git,jking3,cfriedt,Major,Closed,Fixed,06/Apr/18 23:04,28/Dec/18 13:06,
Improvement,,THRIFT-4000,13027303,,Add union test to Test Suite,jensg,jensg,Major,Reopened,,11/Dec/16 20:25,27/Dec/18 15:59,
Improvement,Patch Available,THRIFT-4490,13137199,,Allow a default service as fallback for multiplex processors connected by old clients,jensg,jensg,Major,Closed,Fixed,08/Feb/18 17:16,27/Dec/18 15:25,
Sub-task,Patch Available,THRIFT-4549,13151066,12410939,Thrift exceptions should derive from TException ,jensg,jensg,Major,Closed,Fixed,09/Apr/18 14:39,27/Dec/18 15:25,
Improvement,,THRIFT-4337,13103994,,Able to set keyStore and trustStore as InputStream in the TSSLTransportFactory.TSSLTransportParameters,jking3,dmvolod,Major,Closed,Fixed,21/Sep/17 15:51,27/Dec/18 15:25,
Bug,Patch Available,THRIFT-4447,13129593,,Golang: Panic on p.c.Call when using deprecated initializers,jking3,johnboiles,Major,Closed,Fixed,09/Jan/18 17:51,27/Dec/18 15:25,
Bug,,THRIFT-4443,13128933,,node.js json_protocol throws error in skip function,jking3,kerridevine,Major,Closed,Fixed,05/Jan/18 22:39,27/Dec/18 15:25,
Bug,,THRIFT-4650,13191202,,Required field incorrectly marked as set when fieldType does not match,,codecraig,Major,Closed,Fixed,12/Oct/18 13:54,27/Dec/18 15:25,
Bug,,THRIFT-4586,13166249,,Thrift generated strings for Cocoa/Objective-C should use copy not strong.,jking3,carboncomputed,Major,Closed,Fixed,15/Jun/18 01:40,27/Dec/18 15:25,
Improvement,,THRIFT-4515,13144159,,Gracefully shutdown cross-test servers to fully test teardown,jking3,jking3,Major,Closed,Fixed,11/Mar/18 14:36,27/Dec/18 15:25,
New Feature,,THRIFT-4530,13147557,,proposal: add nullability annotations to generated Java code,,msridhar,Major,Closed,Fixed,23/Mar/18 18:25,27/Dec/18 15:25,
Bug,,THRIFT-4626,13182437,,Communication crash when using binary/compact protocol and zlib transport,jking3,vykulakov,Major,Closed,Fixed,31/Aug/18 21:54,27/Dec/18 15:25,
Improvement,,THRIFT-4423,13124647,,migrate php library to psr-4,jking3,Robert Lu,Major,Closed,Fixed,13/Dec/17 11:27,27/Dec/18 15:25,
Improvement,Patch Available,THRIFT-4422,13124516,,Add Async implementation via IFuture,jensg,jensg,Major,Closed,Fixed,12/Dec/17 22:56,27/Dec/18 15:25,
New Feature,,THRIFT-3082,12788293,,Ruby 2.2.1 Support,jking3,hs2323,Major,Closed,Cannot Reproduce,04/Apr/15 17:10,27/Dec/18 15:25,
