Issue Type,Custom field (Patch Info),Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,,THRIFT-3324,12864366,,Update Go Docs for pulling all packages,jfarrell,jfarrell,Major,Closed,Fixed,15/Sep/15 21:05,25/Sep/15 02:40,
Bug,,THRIFT-2473,12708948,,_isset entries shouldn't be generated for non-optional fields,,vlovich,Major,Open,,16/Apr/14 23:54,25/Sep/15 01:00,
Improvement,,THRIFT-2067,12654761,,Thrift objects should have a default string representation,hcorg,vlovich,Major,Closed,Fixed,25/Jun/13 17:10,23/Sep/15 16:20,
Sub-task,Patch Available,THRIFT-3341,12895263,12895162,Add testBool methods,jensg,jensg,Major,Closed,Fixed,21/Sep/15 21:50,21/Sep/15 22:49,
Bug,Patch Available,THRIFT-3335,12895141,,Ruby server does not handle processor exception,nsuke,nsuke,Major,Closed,Fixed,21/Sep/15 14:49,21/Sep/15 22:49,
Bug,,THRIFT-2918,12763951,,Race condition in Python TProcessPoolServer test,jensg,jensg,Major,Closed,Fixed,28/Dec/14 23:49,17/Sep/15 08:27,
Sub-task,,THRIFT-2734,12744294,12744284,Go coding standards,jensg,hcorg,Major,Closed,Fixed,26/Sep/14 13:50,15/Sep/15 21:04,
Bug,Patch Available,THRIFT-3295,12856453,,C# library does not build on Mono 4.0.2.5 or later,nsuke,nsuke,Major,Closed,Fixed,16/Aug/15 14:31,15/Sep/15 19:53,
Bug,Patch Available,THRIFT-3302,12858114,,Go JSON protocol should encode Thrift byte type as signed integer string,nsuke,nsuke,Major,Closed,Fixed,23/Aug/15 06:31,15/Sep/15 19:53,
Bug,,THRIFT-3315,12861735,,send_ and recv_ methods collide with thrift-defined methods,,mattfysh,Major,Open,,04/Sep/15 03:13,09/Sep/15 23:15,
Bug,,THRIFT-1602,12554721,,PHP C Extension is not Compatible with PHP 5.4,jfarrell,thobbs,Major,Closed,Duplicate,10/May/12 17:38,08/Sep/15 04:36,
Bug,,THRIFT-621,12439941,,namespace cpp org.apache.* causes compilation issues,coshx,coshx,Major,Closed,Fixed,05/Nov/09 13:55,07/Sep/15 00:25,
Bug,Patch Available,THRIFT-3296,12856455,,Go cross test does not conform to spec,nsuke,nsuke,Major,Closed,Fixed,16/Aug/15 15:09,05/Sep/15 11:54,
Bug,,THRIFT-3313,12860989,,Thrift java server hogs 100% CPU and clients are stuck ,,fmazoyer,Major,Open,,01/Sep/15 12:08,01/Sep/15 12:08,
Bug,,THRIFT-3304,12858206,,C# thrift.dll generates default values of fields instead of 'null',,KaveenBigdata,Major,Open,,24/Aug/15 06:16,30/Aug/15 15:10,
Improvement,,THRIFT-2269,12680674,,Can deploy libthrift-source.jar to maven center repository,jfarrell,vongosling,Major,Closed,Fixed,22/Nov/13 03:13,25/Aug/15 05:47,
Sub-task,,THRIFT-3305,12858513,12753918,Missing dist files for 0.9.3 release candidate,jfarrell,jfarrell,Major,Closed,Fixed,25/Aug/15 04:40,25/Aug/15 05:18,
Bug,Patch Available,THRIFT-3279,12850173,,Fix a bug in retry_max_delay (NodeJS),roger,duvduv,Major,Closed,Fixed,30/Jul/15 06:00,25/Aug/15 04:44,
Question,,THRIFT-2592,12724382,,thrift server using c_glib,simonsouth,lijo,Major,Closed,Done,30/Jun/14 06:24,25/Aug/15 04:44,
Bug,,THRIFT-3189,12838207,,Perl ServerSocket should allow a specific interface to be listened to,jking3,jking3,Major,Closed,Fixed,16/Jun/15 16:03,25/Aug/15 04:44,
Bug,,THRIFT-3297,12856672,,c_glib: an abstract base class is not generated,simonsouth,pavel,Major,Closed,Done,17/Aug/15 17:51,25/Aug/15 04:44,
Bug,,THRIFT-1925,12641780,,c_glib generated code does not compile,simonsouth,cruppstahl,Major,Closed,Fixed,10/Apr/13 06:35,25/Aug/15 04:44,
Bug,,THRIFT-3178,12834246,,glib C does not compile,simonsouth,nijx,Major,Closed,Fixed,01/Jun/15 14:27,25/Aug/15 04:44,
Bug,,THRIFT-3294,12856196,,TZlibTransport for Java does not write data correctly,codesf,magrath,Major,Closed,Fixed,14/Aug/15 15:51,25/Aug/15 04:44,
Bug,Patch Available,THRIFT-3293,12855612,,JavaScript: null values turn into empty structs in constructor,henrique,hakon,Major,Closed,Fixed,12/Aug/15 17:21,25/Aug/15 04:44,
Bug,,THRIFT-3260,12848731,,multiple warnings in c_glib tutorial,simonsouth,jensg,Major,Closed,Fixed,23/Jul/15 23:13,25/Aug/15 04:44,
Bug,Patch Available,THRIFT-3280,12850180,,Initialize retry variables on construction,roger,duvduv,Major,Closed,Fixed,30/Jul/15 07:05,25/Aug/15 04:44,
Sub-task,,THRIFT-3193,12838406,12842643,Option to supress date value in @Generated annotation,roshangeorge,vlovich,Major,Closed,Fixed,17/Jun/15 08:00,17/Aug/15 23:42,
Bug,Patch Available,THRIFT-2478,12709200,,Thrift c_glib binary protocol may go to infinite loop for bad input,simonsouth,xiaodongma,Major,Open,,18/Apr/14 01:59,08/Aug/15 09:12,
Bug,,THRIFT-3287,12851070,,dead store in generated AsyncMethodCallback.onError,,jackeylyu,Major,Open,,03/Aug/15 10:54,03/Aug/15 10:54,
Bug,,THRIFT-3264,12848957,,Fix Erlang 16 namespaced types,nsuke,thecodeboss,Major,Closed,Fixed,24/Jul/15 18:05,31/Jul/15 21:41,
Bug,,THRIFT-3277,12850072,,THttpClient leaks connections if it's used for multiple requests,prashantv,prashantv,Major,Closed,Fixed,29/Jul/15 21:08,31/Jul/15 21:41,
Bug,Patch Available,THRIFT-2917,12763927,,"""make clean"" breaks test/c_glib",simonsouth,jensg,Major,Closed,Fixed,28/Dec/14 14:34,31/Jul/15 21:41,
Bug,,THRIFT-3255,12848618,,Thrift generator doesn't exclude 'package' keyword for thrift property names breaking java builds,jensg,mwolfe38,Major,Closed,Fixed,23/Jul/15 16:08,31/Jul/15 21:41,
Bug,Patch Available,THRIFT-3271,12849436,,Could not find or load main class configtest_ax_javac_and_java on some non-english systems,jensg,jensg,Major,Closed,Fixed,27/Jul/15 21:11,31/Jul/15 21:41,
Sub-task,,THRIFT-3275,12849774,12849050,c_glib tutorial warnings in generated code,,jensg,Major,Closed,Duplicate,28/Jul/15 22:07,28/Jul/15 22:09,
Sub-task,,THRIFT-3262,12848742,12669565,warning: overflow in implicit constant conversion in DenseProtoTest.cpp,jensg,jensg,Major,Closed,Won't Fix,23/Jul/15 23:50,28/Jul/15 20:00,
Bug,,THRIFT-1787,12623594,,Thrift compiling Java Problem,,trkylmz,Major,Closed,Cannot Reproduce,12/Dec/12 17:45,27/Jul/15 21:12,
Bug,,THRIFT-3269,12849121,,error handling issue in SimpleServer,,jensg,Major,Open,,26/Jul/15 00:12,26/Jul/15 00:26,
Improvement,,THRIFT-2921,12764089,,Make Erlang impl ready for OTP 18 release (dict/0 and set/0 are deprecated),thecodeboss,jensg,Major,Closed,Fixed,29/Dec/14 23:03,24/Jul/15 18:32,
Bug,,THRIFT-3261,12848733,,multiple warnings in Java tutorial,,jensg,Major,Open,,23/Jul/15 23:17,23/Jul/15 23:18,
Bug,,THRIFT-3258,12848719,,warning: [unchecked] unchecked cast,,jensg,Major,Open,,23/Jul/15 22:18,23/Jul/15 22:23,
Bug,,THRIFT-1866,12634412,,java compiler generates non-compiling code with const's defined in a thrift file whose name includes non-identifier chars,,bekiroguz,Major,Closed,Fixed,27/Feb/13 14:18,21/Jul/15 04:34,
Bug,,THRIFT-2035,12653199,,TSSLServerSocket createSocket implementation,jking3,akowal,Major,Closed,Fixed,17/Jun/13 15:16,21/Jul/15 04:33,
Bug,Patch Available,THRIFT-3183,12836805,,TJSONProtocol#writeBinary Shouldn't Assume ByteBuffer.array() is supported,,njw45,Major,Open,,10/Jun/15 11:24,21/Jul/15 02:57,
Improvement,Patch Available,THRIFT-3122,12826614,,Javascript struct constructor should properly initialize struct and container members from plain js arguments,,itkach,Major,Closed,Fixed,01/May/15 18:33,21/Jul/15 02:56,
Bug,Patch Available,THRIFT-2647,12731903,,"compiler-hs: don't decapitalize field names, do decapitalize argument bindings",roger,cheecheeo,Major,Closed,Fixed,05/Aug/14 00:44,21/Jul/15 02:53,
Improvement,,THRIFT-3032,12780382,,performance improvement for TBaseProcessor,,in-chief,Major,Open,,09/Mar/15 02:51,21/Jul/15 02:26,
Bug,,THRIFT-1844,12629428,,Password string not cleared,,alexiswilke,Major,Closed,Fixed,27/Jan/13 11:58,21/Jul/15 02:21,
Bug,,THRIFT-1849,12630224,,"after transport->open() throws its internal state set to ""open"", as result isOpen returs true and next open() goes thru when it shall not",jking3,curoles,Major,Closed,Not A Problem,31/Jan/13 22:05,21/Jul/15 02:21,
Improvement,,THRIFT-406,12419446,,C++ Test suite cleanup,roger,ahfeel,Major,Closed,Fixed,26/Mar/09 01:07,21/Jul/15 02:21,
Bug,,THRIFT-1471,12535759,,toString() does not print ByteBuffer values when nested in a List,,bpodgursky,Major,Closed,Duplicate,19/Dec/11 22:07,21/Jul/15 02:21,
Bug,,THRIFT-3229,12843523,,unexpected Timeout exception when desired bytes are only partially available,jensg,christian.petter,Major,Closed,Fixed,08/Jul/15 14:18,21/Jul/15 02:21,
Bug,,THRIFT-3168,12831228,,Fix Maven POM,jfarrell,lhunath,Major,Closed,Duplicate,20/May/15 00:23,21/Jul/15 02:21,
Bug,,THRIFT-2127,12663967,,Autoconf scripting does not properly account for cross-compile,jfarrell,svartalf,Major,Closed,Fixed,16/Aug/13 01:19,21/Jul/15 02:21,
Improvement,,THRIFT-3092,12820354,,Generated Haskell types should derive Generic,,abg,Major,Closed,Fixed,11/Apr/15 22:15,21/Jul/15 02:21,
Sub-task,,THRIFT-2578,12721471,12471342,Moving 'make cross' from test.sh to test.py,nsuke,cdwijayarathna,Major,Closed,Fixed,16/Jun/14 18:11,21/Jul/15 02:21,
Bug,,THRIFT-3179,12836005,,"lua plugin can't connect to remote server, because function l_socket_create_and_connect always bind socket to localhost ",,zzn,Major,Closed,Fixed,07/Jun/15 14:25,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-3007,12776710,,Travis build is broken because of directory conflict,henrique,nsuke,Major,Closed,Fixed,22/Feb/15 17:01,21/Jul/15 02:21,
Improvement,Patch Available,THRIFT-3133,12828565,,"Allow ""make cross"" and ""make precross"" to run without building all languages",nsuke,nsuke,Major,Closed,Fixed,09/May/15 09:55,21/Jul/15 02:21,
Bug,,THRIFT-1938,12643793,,FunctionRunner.h -- uses wrong path for Thread.h when installed,jking3,hkjm,Major,Closed,Duplicate,20/Apr/13 20:04,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-3176,12834193,,Union incorrectly implements ==,,ikaraszi,Major,Closed,Fixed,01/Jun/15 09:20,21/Jul/15 02:21,
Bug,,THRIFT-3246,12845262,,Reduce the number of trivial warnings in Windows C++ CMake builds,ben.craig,ben.craig,Major,Closed,Fixed,15/Jul/15 14:40,21/Jul/15 02:21,
Improvement,,THRIFT-3172,12832875,,Add tutorial to Thrift web site,roger,jensg,Major,Closed,Fixed,26/May/15 21:50,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-2192,12669220,,autotools on Redhat based systems,jfarrell,kawai,Major,Closed,Cannot Reproduce,18/Sep/13 09:30,21/Jul/15 02:21,
Improvement,Patch Available,THRIFT-3155,12830175,,move contrib/mingw32-toolchain.cmake to build/cmake/,roger,roger,Major,Closed,Fixed,15/May/15 14:06,21/Jul/15 02:21,
Improvement,,THRIFT-3083,12788342,,"C++ Consolidate server processing loops in TSimpleServer, TThreadedServer, TThreadPoolServer",jking3,jking3,Major,Closed,Fixed,05/Apr/15 13:13,21/Jul/15 02:21,
Bug,,THRIFT-3180,12836008,,lua plugin: framed transport do not work,,zzn,Major,Closed,Fixed,07/Jun/15 15:06,21/Jul/15 02:21,
Improvement,,THRIFT-3081,12788005,,C++ Consolidate client processing loops in TServers,jking3,jking3,Major,Closed,Fixed,03/Apr/15 14:44,21/Jul/15 02:21,
Improvement,Patch Available,THRIFT-3223,12842999,,TypeScript: Add initial support for Enum Maps,,fbarriga,Major,Closed,Fixed,06/Jul/15 21:23,21/Jul/15 02:21,
Bug,,THRIFT-2547,12716654,,nodejs servers and clients fails to connect with cpp using compact protocol,codesf,cdwijayarathna,Major,Closed,Fixed,26/May/14 15:02,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-3222,12842988,,TypeScript: Generated Enums are quoted,,fbarriga,Major,Closed,Fixed,06/Jul/15 20:57,21/Jul/15 02:21,
Bug,,THRIFT-3147,12829237,,Segfault while receiving data,,juliengreard,Major,Closed,Not A Problem,12/May/15 16:16,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-2951,12770422,,Fix Erlang name conflict test,henrique,nsuke,Major,Closed,Fixed,27/Jan/15 18:44,21/Jul/15 02:21,
Bug,,THRIFT-3061,12786782,,C++ TSSLSocket shutdown delay/vulnerability,jking3,jking3,Major,Closed,Fixed,30/Mar/15 17:15,21/Jul/15 02:21,
Bug,,THRIFT-3124,12826883,,Some signed/unsigned warnings while building compiler,hcorg,hcorg,Major,Closed,Fixed,04/May/15 09:23,21/Jul/15 02:21,
New Feature,,THRIFT-2099,12659496,,Stop TThreadPoolServer with alive connections.,jking3,lyobzik,Major,Closed,Duplicate,24/Jul/13 04:39,21/Jul/15 02:21,
Bug,,THRIFT-3152,12829908,,Compiler error on Mac OSX (missing #include <cstdlib>),,mgottschlag,Major,Closed,Fixed,14/May/15 16:59,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-3113,12824000,,m4 C++11 macro issue,,kubu,Major,Closed,Fixed,25/Apr/15 16:23,21/Jul/15 02:21,
Improvement,,THRIFT-1954,12645734,,Allow for a separate connection timeout value ,,abashir,Major,Closed,Fixed,02/May/13 00:56,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-3079,12787978,,TNonblockingServerSocket's logger is not named after TNonblockingServerSocket,roger,in-chief,Major,Closed,Fixed,03/Apr/15 12:30,21/Jul/15 02:21,
Bug,,THRIFT-3062,12786810,,C++ TServerSocket invalid port number (over 999999) causes stack corruption,jking3,jking3,Major,Closed,Fixed,30/Mar/15 18:41,21/Jul/15 02:21,
Improvement,Patch Available,THRIFT-2937,12765974,,Allow setting a maximum frame size in TFramedTransport,roger,cklein,Major,Closed,Fixed,09/Jan/15 09:00,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-3248,12845678,,TypeScript: additional comma in method signature without parameters,roger,kfenner,Major,Closed,Fixed,16/Jul/15 18:38,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-2858,12758006,,Enable header field case insensitive match in THttpServer,roger,yihungjen,Major,Closed,Fixed,26/Nov/14 16:41,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-2872,12759051,,ThreadManager deadlock for task expiration,roger,qiaomuf,Major,Closed,Fixed,03/Dec/14 03:24,21/Jul/15 02:21,
New Feature,Patch Available,THRIFT-1909,12639816,,"Java: Add compiler flag to use the ""option pattern"" for optional fields",roger,eirslett,Major,Closed,Fixed,29/Mar/13 13:43,21/Jul/15 02:21,
Bug,,THRIFT-2870,12758914,,C++ TJSONProtocol using locale dependent formatting,hcorg,simonfalsig,Major,Closed,Fixed,02/Dec/14 14:58,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-3244,12845071,,TypeScript: fix namespace of included types,,gladhorn,Major,Closed,Fixed,14/Jul/15 20:35,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-3057,12786517,,Java compiler build is broken,nsuke,nsuke,Major,Closed,Fixed,29/Mar/15 11:16,21/Jul/15 02:21,
Bug,,THRIFT-1587,12553229,,TSocket::setRecvTimeout error,,ufwt,Major,Closed,Implemented,28/Apr/12 02:10,21/Jul/15 02:21,
Bug,,THRIFT-2540,12716302,,Running configure from outside the source directory fails,,soyeb,Major,Closed,Won't Fix,23/May/14 10:39,21/Jul/15 02:21,
Bug,,THRIFT-2933,12765492,,v0.9.2: doubles encoded in node with compact protocol cannot be decoded by python,codesf,dh,Major,Closed,Fixed,07/Jan/15 23:18,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-3215,12841979,,"TJSONProtocol '(c++) uses ""throw new"" to throw exceptions instead of ""throw""",roger,cmhe,Major,Closed,Fixed,01/Jul/15 12:40,21/Jul/15 02:21,
Bug,,THRIFT-3105,12822023,,C++ libthriftnb library on Windows build failure,jking3,jking3,Major,Closed,Fixed,17/Apr/15 22:28,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-3177,12834194,,Fails to run rake test,,ikaraszi,Major,Closed,Fixed,01/Jun/15 09:26,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-3078,12787977,,TNonblockingServerSocket's logger is not named after TNonblockingServerSocket,,in-chief,Major,Closed,Duplicate,03/Apr/15 12:28,21/Jul/15 02:21,
Bug,,THRIFT-3020,12778955,,Cannot compile thrift as C++03,codesf,zsims,Major,Closed,Fixed,03/Mar/15 05:11,21/Jul/15 02:21,
Bug,,THRIFT-2180,12668032,,Integer types issues in Cocoa lib on ARM64,,sebm,Major,Closed,Fixed,11/Sep/13 11:45,21/Jul/15 02:21,
Improvement,,THRIFT-3247,12845427,,Generate a C++ thread-safe client,ben.craig,ben.craig,Major,Closed,Fixed,15/Jul/15 23:18,21/Jul/15 02:21,
Bug,,THRIFT-1774,12618644,,Sasl Transport client would hang when trying to connect non-sasl transport server,,alan@cloudera.com,Major,Closed,Incomplete,03/Dec/12 22:08,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-3008,12776711,,Node.js server does not fully support exception,codesf,nsuke,Major,Closed,Fixed,22/Feb/15 17:18,21/Jul/15 02:21,
Improvement,,THRIFT-1025,12493684,,C++ ServerSocket should inherit from Socket with the necessary Ctor to listen on connections from a specific host (similar to perl library),jking3,kreidenko@f5.com,Major,Closed,Fixed,20/Dec/10 15:45,21/Jul/15 02:21,
Bug,,THRIFT-810,12467929,,Crashed client on TSocket::close under loads,,fduan,Major,Closed,Cannot Reproduce,25/Jun/10 18:14,21/Jul/15 02:21,
Improvement,Patch Available,THRIFT-3031,12780379,,"migrate ""shouldStop"" flag to TServer",roger,in-chief,Major,Closed,Fixed,09/Mar/15 01:54,21/Jul/15 02:21,
Bug,Patch Available,THRIFT-3091,12820332,,c_glib service method should return result from handler method,nsuke,nsuke,Major,Closed,Fixed,11/Apr/15 17:06,21/Jul/15 02:21,
Improvement,,THRIFT-2969,12771486,,nodejs: DRY up library tests,codesf,andrewdeandrade,Major,Closed,Fixed,31/Jan/15 01:30,21/Jul/15 02:21,
Improvement,,THRIFT-3221,12842655,,Create a tool to audit network compatibility between two .thrift files,ben.craig,ben.craig,Major,Closed,Fixed,04/Jul/15 15:25,17/Jul/15 21:29,
Bug,,THRIFT-2326,12689796,,Enums generated for Java doesn't work for types in maps,,hsjunnesson,Major,Closed,Duplicate,20/Jan/14 11:37,11/Jul/15 09:55,
Bug,,THRIFT-3205,12840769,,TCompactProtocol return a wrong error when the io.EOF happens,wangjild,wangjild,Major,Closed,Fixed,26/Jun/15 08:43,11/Jul/15 09:55,
Bug,,THRIFT-3089,12820134,,Assigning default ENUM values results in non-compilable java code if java namespace is not defined,AnnaDymek,thrift_2015,Major,Closed,Pending Closed,10/Apr/15 17:26,11/Jul/15 09:55,
Sub-task,,THRIFT-3194,12838568,12838327,Can't build with go enabled.  gomock SCC path incorrect.,lmatter,lmatter,Major,Closed,Fixed,17/Jun/15 19:42,11/Jul/15 09:55,
Bug,Patch Available,THRIFT-3239,12844311,,Limit recursion depth,jensg,jensg,Major,Closed,Fixed,10/Jul/15 22:44,11/Jul/15 09:55,
Bug,Patch Available,THRIFT-3236,12843992,,MaxSkipDepth never checked,jensg,jensg,Major,Closed,Fixed,09/Jul/15 22:22,11/Jul/15 09:55,
Bug,Patch Available,THRIFT-2842,12756509,,Erlang thrift client has infinite timeout,djnym,djnym,Major,Closed,Fixed,19/Nov/14 19:37,11/Jul/15 09:55,
Bug,,THRIFT-3184,12837203,,Thrift Go leaves file descriptors open,jensg,i,Major,Closed,Fixed,11/Jun/15 17:22,11/Jul/15 09:55,
Bug,Patch Available,THRIFT-3235,12843967,,Limit recursion depth,jensg,jensg,Major,Closed,Fixed,09/Jul/15 21:05,11/Jul/15 09:55,
Bug,Patch Available,THRIFT-3234,12843954,,Limit recursion depth,jensg,jensg,Major,Closed,Fixed,09/Jul/15 20:15,11/Jul/15 09:55,
Improvement,,THRIFT-3217,12842168,,Provide a little endian variant of the binary protocol in C++,ben.craig,ben.craig,Major,Closed,Fixed,02/Jul/15 01:38,09/Jul/15 13:18,
Improvement,,THRIFT-3219,12842409,,Provide a C++ tutorial on server-side IP logging and per-connection state,ben.craig,ben.craig,Major,Closed,Fixed,02/Jul/15 19:12,04/Jul/15 22:46,
Bug,,THRIFT-3216,12842122,,Build Failures on OSX 10.10.3,,danem,Major,Closed,Fixed,01/Jul/15 21:50,02/Jul/15 02:48,
Bug,Patch Available,THRIFT-2351,12693610,,PHP TCompactProtocol has fails to decode messages,roger,banks,Major,Closed,Fixed,06/Feb/14 18:00,29/Jun/15 21:32,
Bug,Patch Available,THRIFT-3197,12839514,,keepAliveTime is hard coded as 60 sec in TThreadPoolServer,pankaj2461,pankaj2461,Major,Closed,Fixed,22/Jun/15 11:14,24/Jun/15 14:14,
Improvement,,THRIFT-3185,12837350,,typedef is ignored in d.ts files for TypeScript.,,hirano-s@aist.go.jp,Major,Open,,12/Jun/15 08:35,24/Jun/15 04:32,
New Feature,,THRIFT-1,12395665,,Fully-asychronous client and server,,dreiss,Major,Open,,08/May/08 22:08,23/Jun/15 13:02,
Improvement,,THRIFT-1813,12625418,,Add @Generated annotation to generated classes,roger,anomalizer,Major,Closed,Fixed,28/Dec/12 15:28,17/Jun/15 08:01,
Bug,,THRIFT-3188,12837939,,Generated code gets overwritten if namespace is shared across multiple IDL files,jensg,jaronhalt,Major,Closed,Won't Fix,15/Jun/15 19:36,16/Jun/15 16:36,
Sub-task,,THRIFT-3181,12836056,12786673,create TQueuedServer to improve performance,,in-chief,Major,Open,,08/Jun/15 03:57,08/Jun/15 04:03,
Bug,,THRIFT-3045,12782761,,Multiple SuppressWarnings in Generated Java Code,,smarru,Major,Closed,Invalid,18/Mar/15 05:52,05/Jun/15 19:54,
Improvement,,THRIFT-3160,12830417,,Make generated go enums implement TextMarshaller and TextUnmarshaller interfaces,k.shaposhnikov@gmail.com,k.shaposhnikov@gmail.com,Major,Closed,Fixed,16/May/15 15:02,02/Jun/15 22:49,
Improvement,Patch Available,THRIFT-3167,12831197,,Windows build from source instructions need to be revised,jensg,jensg,Major,Closed,Fixed,19/May/15 22:35,02/Jun/15 22:45,
Improvement,Patch Available,THRIFT-3144,12828793,,Proposal: make String representation of enums in generated go code less verbose,k.shaposhnikov@gmail.com,k.shaposhnikov@gmail.com,Major,Closed,Fixed,11/May/15 12:40,02/Jun/15 22:45,
Bug,,THRIFT-3128,12827486,,Go generated code produces name collisions between services,beberg,beberg,Major,Closed,Fixed,06/May/15 00:28,02/Jun/15 22:45,
Improvement,,THRIFT-3131,12828062,,Consolidate suggested import path for go thrift library to git.apache.org in docs and code,k.shaposhnikov@gmail.com,k.shaposhnikov@gmail.com,Major,Closed,Fixed,07/May/15 17:29,02/Jun/15 22:45,
Improvement,Patch Available,THRIFT-3076,12787835,,Compatibility with Haxe 3.2.0,jensg,jensg,Major,Closed,Fixed,02/Apr/15 22:39,02/Jun/15 22:45,
Bug,Patch Available,THRIFT-3146,12829037,,Graphviz generates function name collisions between services,beberg,beberg,Major,Closed,Pending Closed,12/May/15 01:19,02/Jun/15 22:45,
Bug,,THRIFT-2916,12763906,,make check fails for D language,phongphan,jensg,Major,Closed,Fixed,28/Dec/14 01:29,02/Jun/15 22:45,
Bug,,THRIFT-3170,12832202,,Initialism code in the Go compiler causes chaos,magrath,beberg,Major,Closed,Fixed,22/May/15 16:55,02/Jun/15 22:45,
Improvement,,THRIFT-3150,12829783,,Add an option to thrift go generator to make Read and Write methods private,k.shaposhnikov@gmail.com,k.shaposhnikov@gmail.com,Major,Closed,Fixed,14/May/15 05:32,02/Jun/15 22:45,
Bug,,THRIFT-3169,12831398,,Do not export thrift.TestStruct and thrift.TestEnum in thrift Go library ,k.shaposhnikov@gmail.com,k.shaposhnikov@gmail.com,Major,Closed,Fixed,20/May/15 14:47,02/Jun/15 22:45,
Bug,Patch Available,THRIFT-3162,12830501,,make fails for dmd 2.067,phongphan,phongphan,Major,Closed,Fixed,17/May/15 14:40,02/Jun/15 22:45,
Bug,,THRIFT-3171,12832516,,copyBinary line created when a tyoedef list<> is sued as method argument,,manoj.pg,Major,Open,,25/May/15 13:20,25/May/15 13:20,
Improvement,,THRIFT-151,12405434,,TSSLServerSocket and TSSLSocket implementation,,ipye,Major,Closed,Fixed,30/Sep/08 01:15,19/May/15 18:49,
Bug,,THRIFT-3161,12830437,,Haskell only allows UTF8 encoded strings.,,avoellmy,Major,Closed,Fixed,16/May/15 19:16,16/May/15 19:35,
Bug,,THRIFT-3135,12828660,,Hive table creation from hive query doesn't work,hcorg,Napas,Major,Closed,Invalid,10/May/15 13:08,10/May/15 15:51,
Bug,Patch Available,THRIFT-2911,12763315,,"fix c++ version zeromq transport, the old version cannot work",jensg,jensg,Major,Closed,Fixed,22/Dec/14 21:27,10/May/15 09:54,
Bug,,THRIFT-2353,12694010,,Unexpected 'No more data to read.' when using TCompactProtocolT,,dsmall,Major,Open,,07/Feb/14 21:52,08/May/15 04:54,
New Feature,,THRIFT-2075,12655483,,C++ async client project,,hcorg,Major,Open,,29/Jun/13 15:17,08/May/15 04:28,
Bug,Patch Available,THRIFT-2224,12673094,,TSSLSocket.h and TSSLServerSocket.h should use the platfromsocket too,roger,soyer,Major,Closed,Fixed,09/Oct/13 19:16,07/May/15 13:39,
Bug,,THRIFT-2188,12669014,,"allow java servers to bind to a random port, and get that port back out of the transport",,ecn,Major,Open,,17/Sep/13 13:33,07/May/15 04:54,
Bug,Patch Available,THRIFT-2000,12651135,,TNonblocking server does not compile with libevent 2.0.21-stable,hcorg,hcorg,Major,Closed,Not A Problem,05/Jun/13 15:39,06/May/15 20:17,
Improvement,,THRIFT-2150,12665503,,Should windows/config.h define WIN32_LEAN_AND_MEAN?,jking3,chris5287,Major,Closed,Won't Fix,26/Aug/13 12:29,06/May/15 13:19,
Bug,Patch Available,THRIFT-3028,12780092,,Regression caused by THRIFT-2180,jensg,jeremyw.sherman,Major,Closed,Fixed,06/Mar/15 15:12,30/Apr/15 18:57,
New Feature,,THRIFT-3070,12787179,,Add ability to set the LocalCertificateSelectionCallback,jensg,hansk,Major,Closed,Fixed,31/Mar/15 22:22,30/Apr/15 18:57,
Bug,Patch Available,THRIFT-3115,12824090,,Uncompileable code due to name collision with predefined used types,jensg,jensg,Major,Closed,Fixed,26/Apr/15 13:57,30/Apr/15 18:57,
Improvement,Patch Available,THRIFT-3041,12782076,,Generate asynchronous clients for Cocoa,jensg,yelirekim,Major,Closed,Fixed,15/Mar/15 18:27,30/Apr/15 18:57,
Bug,Patch Available,THRIFT-3111,12823542,,C# library requries .NET 4.5 compatible Mono,jensg,nsuke,Major,Closed,Not A Problem,23/Apr/15 20:19,27/Apr/15 06:45,
Bug,,THRIFT-3116,12824091,,Ambiguous exports in Haskell-generated code,,avoellmy,Major,Closed,Fixed,26/Apr/15 14:17,26/Apr/15 16:09,
Bug,,THRIFT-2817,12755151,,TSimpleJSONProtocol reads beyond end of message,jensg,cvlchinet,Major,Closed,Fixed,13/Nov/14 20:25,21/Apr/15 07:06,
Bug,,THRIFT-3101,12821815,,Thrift cannot support the collection whose element is null,,xiaopeng,Major,Closed,Won't Fix,17/Apr/15 09:17,21/Apr/15 01:16,
