Issue Type,Custom field (Patch Info),Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Sub-task,,OPENJPA-503,12387003,12387001,XSD validation,,pcl,Major,Open,,24/Jan/08 06:41,09/Feb/08 21:11,
Bug,,OPENJPA-511,12387935,,Unable to execute native queries which start with the WITH keyword. ,mikedd,mikedd,Major,Closed,Fixed,06/Feb/08 05:12,07/Feb/08 16:17,
Bug,,OPENJPA-419,12381214,,Merging graphs that include managed instances fails,mikedd,pcl,Major,Closed,Fixed,26/Oct/07 05:24,04/Feb/08 19:20,
New Feature,,OPENJPA-501,12387001,,Configuration control over spec-compliance strictness,,pcl,Major,Open,,24/Jan/08 06:40,24/Jan/08 06:40,
Bug,,OPENJPA-351,12377647,,OpenJPA attempts to create a DEFERRABLE index with HSQL,,benshort,Major,Open,,06/Sep/07 12:26,15/Jan/08 12:33,
Bug,,OPENJPA-120,12361709,,"For Multi Table Entity subselect with field in second table gets DB2 SQL error: SQLCODE: -104, SQLSTATE: 42601",,ghongell,Major,Open,,01/Feb/07 02:40,24/Dec/07 03:45,
Bug,,OPENJPA-461,12384081,,JPQL: navigation through embedded class field does not work,,ajay662,Major,Closed,Duplicate,06/Dec/07 14:47,11/Dec/07 01:25,
Bug,,OPENJPA-445,12382742,,Class cast problem when trying to migrate from Toplink Essentials,,aspa,Major,Open,,18/Nov/07 11:17,30/Nov/07 06:21,
Improvement,,OPENJPA-431,12381805,,Order INSERT statements on joined subclasses from parent to child,,spatula,Major,Closed,Invalid,04/Nov/07 01:56,06/Nov/07 19:04,
Bug,,OPENJPA-150,12362925,,@Column in @AttributeOverride not honoring table attribute that maps to a secondary table in mappedsuperclass entity,,allee8285,Major,Closed,Fixed,15/Feb/07 14:38,30/Oct/07 14:45,
Bug,,OPENJPA-339,12376942,,Java 2 security Access denied in File.toURL() call,allee8285,allee8285,Major,Closed,Fixed,27/Aug/07 17:21,30/Oct/07 14:44,
Bug,,OPENJPA-362,12377847,,Object Locking API problems,,allee8285,Major,Closed,Invalid,09/Sep/07 14:29,30/Oct/07 14:42,
Bug,,OPENJPA-415,12381075,,Garbage collection of AbstractResultList instance closes active connection,allee8285,allee8285,Major,Closed,Fixed,24/Oct/07 15:58,30/Oct/07 14:36,
Bug,,OPENJPA-423,12381324,,Deadlock victim exception getting sequence value with SQLServer,mikedd,mikedd,Major,Closed,Fixed,28/Oct/07 13:58,29/Oct/07 15:48,
Bug,,OPENJPA-418,12381101,,@ManyToMany is allowed on a field of type whose keys and values are not spec-compliant,,pcl,Major,Open,,24/Oct/07 21:19,24/Oct/07 21:19,
Sub-task,,OPENJPA-412,12380953,12380950,Alternate algorithms for list order maintenance,,pcl,Major,Open,,22/Oct/07 21:46,22/Oct/07 21:46,
New Feature,,OPENJPA-373,12378435,,Add Oracle TimesTen support,,pron,Major,Open,,17/Sep/07 12:45,19/Oct/07 17:24,
Bug,,OPENJPA-369,12378298,,AccessDeclaredMembers RuntimePermission requires by Solaris JDK with security enabled,allee8285,allee8285,Major,Closed,Fixed,14/Sep/07 15:45,15/Oct/07 17:45,
Bug,,OPENJPA-402,12380369,,Unable to detect an valid Entity's meta data when the entity's .class file size is large.,allee8285,allee8285,Major,Closed,Fixed,13/Oct/07 03:16,15/Oct/07 17:43,
Bug,,OPENJPA-143,12362705,,Problems with Single Table Inheritance Strategy (and Discriminator Type of Integer),mikedd,kwsutter,Major,Closed,Fixed,13/Feb/07 17:19,12/Oct/07 15:59,
Bug,,OPENJPA-295,12374560,,ArrayIndexOutofBoundsException when under load and within a managed Transaction,mikedd,rob.wisniewski,Major,Closed,Fixed,25/Jul/07 16:15,12/Oct/07 15:59,
Bug,,OPENJPA-303,12374998,,MappingTools not honoring @Temporal for Date & Calender entity attributes,mikedd,allee8285,Major,Closed,Fixed,30/Jul/07 20:51,12/Oct/07 15:59,
Bug,,OPENJPA-391,12379616,,OpenJPA with Oracle View bug,,somureddy,Major,Open,,03/Oct/07 22:14,09/Oct/07 22:51,
Bug,,OPENJPA-383,12379028,,Enhancement may cause corruption of classes using method overloading,,jkh,Major,Open,,25/Sep/07 08:48,25/Sep/07 08:59,
Bug,,OPENJPA-269,12372533,,Informix doesn't support subselects or using table aliases in a delete statement. ,mikedd,mikedd,Major,Closed,Fixed,27/Jun/07 18:26,24/Sep/07 15:59,
Bug,,OPENJPA-326,12376559,,NPE if a discriminator column is specified without discriminator type in orm.xml,mikedd,mikedd,Major,Closed,Fixed,22/Aug/07 03:58,24/Sep/07 15:56,
Bug,,OPENJPA-371,12378306,,columnDefinition spuriously applied to column name in several contexts,,jdf@us.ibm.com,Major,Open,,14/Sep/07 17:52,14/Sep/07 17:52,
Bug,,OPENJPA-333,12376798,,ManyToMany relationship not handled properly while using DataCache.,,ekinsokmen,Major,Open,,24/Aug/07 12:15,13/Sep/07 11:35,
Bug,,OPENJPA-348,12377403,,Composite PK with association,,supermaneddie,Major,Open,,04/Sep/07 06:55,06/Sep/07 07:42,
Bug,,OPENJPA-350,12377536,,OrderColumn not work for mixing annotation and xml metadata,,supermaneddie,Major,Open,,05/Sep/07 09:27,05/Sep/07 09:27,
Bug,,OPENJPA-320,12376197,,Do not use System Tables (SYS*) with DB2,kwsutter,kwsutter,Major,Closed,Fixed,16/Aug/07 20:39,29/Aug/07 15:34,
Bug,,OPENJPA-342,12377078,,Performance of flush(),,christiaan,Major,Open,,29/Aug/07 10:09,29/Aug/07 10:13,
Bug,,OPENJPA-341,12377046,,Maven build exits with non-null exit code when new class is added,,r_sudh,Major,Open,,29/Aug/07 01:14,29/Aug/07 01:17,
Improvement,,OPENJPA-337,12376872,,Throw an exception on access to unloaded fields in detached objects,,kwsutter,Major,Open,,25/Aug/07 14:10,25/Aug/07 14:10,
Bug,,OPENJPA-334,12376800,,ManyToMany relationship not handled properly while using QueryCache .,,ekinsokmen,Major,Open,,24/Aug/07 12:31,24/Aug/07 12:32,
Wish,,OPENJPA-332,12376786,,Add a new native sequence type where a separate sequence is used for each table in the database,,uboness,Major,Open,,24/Aug/07 08:39,24/Aug/07 08:42,
Bug,,OPENJPA-328,12376636,,PCEnhancer does not enhance classes specified in the mapping files declared in the persistence xml,,hlai,Major,Open,,22/Aug/07 21:29,23/Aug/07 02:53,
Bug,,OPENJPA-172,12364856,, DSRA9250E: Operation setTransactionIsolation is not allowed during a global transaction for Shareable Connections.,allee8285,ritika,Major,Open,,13/Mar/07 21:20,17/Aug/07 16:13,
Bug,,OPENJPA-319,12376163,,"DBDictionary Property ""MaxConstraintNameLength"" ",,markus.herzog,Major,Open,,16/Aug/07 14:40,16/Aug/07 14:40,
Bug,,OPENJPA-311,12375701,,Problem loading classes with OSGi classloaders,mikedd,mikedd,Major,Closed,Fixed,09/Aug/07 19:51,10/Aug/07 17:34,20/Aug/07 00:00
Sub-task,,OPENJPA-268,12372504,12351985,"Provide pluggable ""out of transaction"" work requests",mikedd,kwsutter,Major,Closed,Duplicate,27/Jun/07 13:33,07/Aug/07 18:28,
Sub-task,,OPENJPA-254,12371253,12374293,Bulk update did not work on an entity that is mapped to multiple tables,,tckan,Major,Open,,08/Jun/07 14:12,07/Aug/07 17:58,
Bug,,OPENJPA-18,12348109,,bulk update to Entity with secondary table mapping produces BAD SQL,,wisneskid,Major,Open,,16/Aug/06 23:07,07/Aug/07 17:56,
Sub-task,,OPENJPA-89,12358657,12374293,Bulk delete fails to delete owned many-to-many relationship (entry remains in join table),ssegu,dezzio,Major,Open,,14/Dec/06 15:46,07/Aug/07 17:56,
Bug,,OPENJPA-267,12372500,,MethodQL unnecessarily requires a call to declareParameters(),,pcl,Major,Open,,27/Jun/07 11:50,07/Aug/07 17:55,
Bug,,OPENJPA-284,12373898,,TableJDBCSeq for GeneratedValue.TABLE did not handle initialValue correctly,,tckan1,Major,Closed,Fixed,16/Jul/07 14:11,07/Aug/07 17:39,
Bug,,OPENJPA-87,12356965,,openjpa annotations ignored when xml metadata provided,dezzio,rogerkeays,Major,Open,,27/Nov/06 04:01,07/Aug/07 17:34,
New Feature,,OPENJPA-38,12348926,,Force field writes on update,,dezzio,Major,Open,,30/Aug/06 15:30,07/Aug/07 17:33,
Bug,,OPENJPA-26,12348349,,"JPQL parser failed to handle unary operations in arithmetic comparisons, eg. where -(e.salary+10) > -10",,fancy,Major,Open,,21/Aug/06 18:26,07/Aug/07 17:28,
Bug,,OPENJPA-49,12350210,,"bad sql pushdown, should use inner joins but has no joins, just uses first entity",,ghongell,Major,Open,,19/Sep/06 01:05,07/Aug/07 17:26,
Improvement,,OPENJPA-164,12364319,,Need better logging on Java field type to SQL type mapping and exceptions,,spatula,Major,Open,,07/Mar/07 05:34,07/Aug/07 17:18,
Sub-task,,OPENJPA-279,12373199,12362708,Missing lookup for non-jta-data-source in JDBCConfigurationImpl.,mikedd,mikedd,Major,Closed,Fixed,06/Jul/07 18:06,02/Aug/07 13:33,
Bug,,OPENJPA-234,12368508,,"Exception in thread ""main"" <0.9.8-incubating-SNAPSHOT-incubating-SNAPSHOT fatal user error> org.apache.openjpa.persistence.ArgumentException: Could not locate metadata for the class using alias",kwsutter,somureddy,Major,Closed,Invalid,02/May/07 22:29,31/Jul/07 19:06,
Bug,,OPENJPA-304,12375048,,Problems with DepthFirstAnalysis and the IBM JDK,kwsutter,kwsutter,Major,Closed,Fixed,31/Jul/07 15:33,31/Jul/07 19:04,
Bug,,OPENJPA-108,12361224,,@AttributeOverrides fails in mapping tool with java.lang.ArrayStoreException,kwsutter,ghongell,Major,Closed,Duplicate,25/Jan/07 00:57,31/Jul/07 19:04,
Bug,,OPENJPA-248,12370634,,ForeignKey cascade delete action not working,kwsutter,kwsutter,Major,Closed,Fixed,31/May/07 19:29,31/Jul/07 19:03,
Sub-task,,OPENJPA-138,12362351,12361497,More performance improvements for OpenJPA (lib and kernel),kwsutter,kwsutter,Major,Closed,Fixed,08/Feb/07 19:32,31/Jul/07 19:02,
Bug,,OPENJPA-133,12362260,,Can't find non-public callback methods with superclass or interface parameters,kwsutter,kwsutter,Major,Closed,Fixed,07/Feb/07 22:52,31/Jul/07 19:02,
Bug,,OPENJPA-119,12361701,,EntityManager.clear() should not implicitly invoke the flush operation,kwsutter,kwsutter,Major,Closed,Fixed,31/Jan/07 23:58,31/Jul/07 19:01,
Bug,,OPENJPA-98,12360119,,Java deadlock when insert in t1 and find in t2 when using IBM JVM 1.5.0,kwsutter,vtatavu,Major,Closed,Fixed,09/Jan/07 20:28,31/Jul/07 18:59,
Bug,,OPENJPA-77,12355182,,"Problems in default setting in DB2Dictionary , also missing support for DB2 z/OS platforms",kwsutter,fancy,Major,Closed,Fixed,09/Nov/06 17:55,31/Jul/07 18:58,
Bug,,OPENJPA-103,12360675,,Default Listeners not being processed correctly,kwsutter,kwsutter,Major,Closed,Fixed,17/Jan/07 17:08,31/Jul/07 18:57,
Bug,,OPENJPA-67,12353882,,Bug with creating a named Sequence Generator for DB2,kwsutter,kwsutter,Major,Closed,Fixed,24/Oct/06 18:38,31/Jul/07 18:56,
Bug,,OPENJPA-61,12351985,,Missing usage of TransactionSynchronizationRegistry,kwsutter,kwsutter,Major,Closed,Fixed,28/Sep/06 13:29,31/Jul/07 18:56,
Sub-task,,OPENJPA-141,12362606,12361497,More performance improvements (in response to changes for OPENJPA-138),kwsutter,kwsutter,Major,Closed,Fixed,12/Feb/07 17:37,31/Jul/07 18:55,16/Feb/07 00:00
Bug,,OPENJPA-290,12374293,,Bulk updates and deletes ignore vast swaths of OpenJPA architecture,,pcl,Major,Open,,20/Jul/07 19:59,20/Jul/07 20:04,
New Feature,,OPENJPA-236,12368780,,No apparent way to generate all required SQL within a class derived from FullClassStrategy,,dezzio,Major,Open,,07/May/07 16:59,10/Jul/07 22:00,
New Feature,,OPENJPA-277,12373087,,Provide a simple means for manual specification of all SQL used by a given domain graph,,pcl,Major,Open,,05/Jul/07 17:22,05/Jul/07 17:45,
Bug,,OPENJPA-270,12372571,,Delete Query transformed into a Select Query,,fjeanneau,Major,Closed,Invalid,28/Jun/07 08:43,29/Jun/07 14:59,
Bug,,OPENJPA-249,12370693,,problem using enum with @Enumerated annotation in Query,,danielgajdos,Major,Closed,Won't Fix,01/Jun/07 12:39,01/Jun/07 13:50,
Improvement,,OPENJPA-246,12370559,,"Interdependency of Enhancement, Detachment and Merge on detachment settings should be coherently captured",,ppoddar@apache.org,Major,Open,,30/May/07 21:27,30/May/07 21:27,
Bug,,OPENJPA-238,12369141,,"Error in XMLFileHandler, failed to load field element with type org.apace.openjpa.util.StringId.",,fancy,Major,Open,,11/May/07 21:21,15/May/07 15:17,
Bug,,OPENJPA-228,12368005,,Could not locate metadata for the class using alias,,tbee,Major,Closed,Fixed,25/Apr/07 06:59,25/Apr/07 09:22,
Bug,,OPENJPA-225,12367969,,openjpa.ClassTransformerOptions is a valid persistence.xml option but results in complaints when you use it.,,djencks,Major,Open,,24/Apr/07 18:05,24/Apr/07 18:05,
Bug,,OPENJPA-221,12367440,,DerbyDictionary doesn't describe a working mapping for char fields.,,djencks,Major,Open,,18/Apr/07 08:17,18/Apr/07 17:17,
Bug,,OPENJPA-185,12365962,,optional attribute is not overriden by xml descriptor,mikedd,mikedd,Major,Closed,Fixed,28/Mar/07 03:25,17/Apr/07 18:38,
Sub-task,,OPENJPA-160,12363424,12361497,Reuse BrokerImpl objects,pcl,mikedd,Major,Closed,Fixed,22/Feb/07 17:47,17/Apr/07 18:38,
Sub-task,,OPENJPA-156,12363269,12361497,Cache class object used to create plugin values,,mikedd,Major,Closed,Fixed,20/Feb/07 20:51,17/Apr/07 18:38,
Bug,,OPENJPA-140,12362454,,Wrong package name in test classes,mprudhom,mikedd,Major,Closed,Fixed,09/Feb/07 19:38,17/Apr/07 18:38,
Bug,,OPENJPA-139,12362387,,PersistenceException merging an entity with a Calendar field. ,kwsutter,mikedd,Major,Closed,Fixed,09/Feb/07 00:19,17/Apr/07 18:38,
Bug,,OPENJPA-76,12354902,,"add-was-interfaces ant task throws exception on a ""non-clean"" build.",,mikedd,Major,Closed,Fixed,07/Nov/06 04:35,17/Apr/07 18:38,
Bug,,OPENJPA-216,12367142,,ArgumentException when no identification variable given in UPDATE clause,,jlaskowski,Major,Open,,13/Apr/07 11:11,13/Apr/07 11:11,
Bug,,OPENJPA-215,12367022,,"unneeded left join SQL  for queries with  inner join fetch, related to issue OPENJPA-134",,fancy,Major,Open,,12/Apr/07 01:09,12/Apr/07 01:09,
Bug,,OPENJPA-197,12366375,,@Version property doesn't ensure integrity when performing the merge operation,,jlaskowski,Major,Closed,Invalid,02/Apr/07 07:41,02/Apr/07 20:11,
Improvement,,OPENJPA-195,12366292,,"Add failonerror=""true"" to the java task example at enhancingwithmaven.html",,jlaskowski,Major,Open,,01/Apr/07 09:00,01/Apr/07 09:00,
Bug,,OPENJPA-192,12366077,,WASManagedRuntime's tm is used despite exception initializing WASManagedRuntime. ,,mikedd,Major,Open,,29/Mar/07 03:50,29/Mar/07 04:16,
Bug,,OPENJPA-190,12366045,,"org.apache.openjpa.persistence.ArgumentException when using query ""SELECT t FROM Teacher t, IN(t.courses) c WHERE c = ?1""",,maxim_butov,Major,Open,,28/Mar/07 17:28,28/Mar/07 18:19,
Bug,,OPENJPA-189,12365988,,"EXISTS conditional operator and subquery don't return values, but they do exist",,jlaskowski,Major,Open,,28/Mar/07 08:02,28/Mar/07 08:57,
Bug,,OPENJPA-178,12365532,,Handle case-sensitive databases - inappropriate change of field case to uppercase,,sghanathe,Major,Open,,22/Mar/07 05:29,22/Mar/07 05:29,
Task,,OPENJPA-105,12361057,,Put together a test suite for Enhancer,,rahul.thakur,Major,Open,,23/Jan/07 05:01,01/Mar/07 02:26,
Bug,,OPENJPA-110,12361226,,Every NamedNativeQuery using ResultSetMapping fails at runtime with class cast exception when try to iterate over list<Some Entity>,,ghongell,Major,Closed,Fixed,25/Jan/07 01:05,01/Mar/07 02:20,
Improvement,,OPENJPA-63,12352435,,Better pessimistic lock support for DB2 v8.2+,kwsutter,igorfie@yahoo.com,Major,Closed,Fixed,04/Oct/06 18:16,01/Mar/07 02:20,
Bug,,OPENJPA-62,12352341,,Ejbql join queries show invalid null Entities when run in a new persistence context where no entity instances exist.,,ghongell,Major,Closed,Fixed,04/Oct/06 01:33,01/Mar/07 02:20,
Bug,,OPENJPA-56,12350360,,"in derby concat with input parameter needs a cast, otherwise becomes long varchar and some operations do not work",,ghongell,Major,Closed,Fixed,20/Sep/06 16:55,01/Mar/07 02:20,
Bug,,OPENJPA-54,12350215,,"bad sql pushdown, should use all syntax",,ghongell,Major,Closed,Fixed,19/Sep/06 01:25,01/Mar/07 02:20,
Bug,,OPENJPA-53,12350214,," bad sql pushdown for nested subselects, missing nested subselect",,ghongell,Major,Closed,Fixed,19/Sep/06 01:20,01/Mar/07 02:20,
Bug,,OPENJPA-50,12350211,,"bad sql pushdown, cast changes datatype",,ghongell,Major,Closed,Fixed,19/Sep/06 01:08,01/Mar/07 02:20,
Bug,,OPENJPA-48,12350208,, parsing error - cast of subselect does not work,,ghongell,Major,Closed,Fixed,19/Sep/06 00:47,01/Mar/07 02:20,
Bug,,OPENJPA-41,12349362,,transforming classes doesn't work,mprudhom,costin.leau,Major,Closed,Fixed,07/Sep/06 06:06,01/Mar/07 02:20,
Bug,,OPENJPA-25,12348347,,"Incorrect SQL generated for queries involving more than one AbstractSchemaNames, generated SQL FROM clause is missing 'Table alias'",,fancy,Major,Closed,Fixed,21/Aug/06 18:12,01/Mar/07 02:20,
Bug,,OPENJPA-24,12348334,,Allow OpenJPA to be extensible,kwsutter,kwsutter,Major,Closed,Fixed,21/Aug/06 13:27,01/Mar/07 02:20,
Bug,,OPENJPA-16,12348107,,NPE in createQuery for EJB QL with nested correlated subqueries,,wisneskid,Major,Closed,Fixed,16/Aug/06 23:01,01/Mar/07 02:20,
Bug,,OPENJPA-45,12350201,,pushdown sql uses outer join when it should use inner join,,ghongell,Major,Closed,Duplicate,18/Sep/06 23:54,01/Feb/07 01:22,
Bug,,OPENJPA-47,12350204,,"143 arithmetic unary operator (+,-) gives parsing error",,ghongell,Major,Closed,Duplicate,19/Sep/06 00:32,01/Feb/07 01:21,
Bug,,OPENJPA-52,12350213,,"bad sql pushdown, puts group by in outer select",,ghongell,Major,Closed,Duplicate,19/Sep/06 01:16,01/Feb/07 01:20,
Bug,,OPENJPA-27,12348351,,"SQL Parameter markers generated for literals causes DB2 SQL error SQLCODE -417(SQLSTATE 42609), 418(SQLSTATE 42610)",,fancy,Major,Closed,Duplicate,21/Aug/06 18:57,01/Feb/07 01:18,
Bug,,OPENJPA-96,12360098,,Runtime Enhancement only processes first persistence unit defined in persistence.xml,,kwsutter,Major,Closed,Duplicate,09/Jan/07 16:41,09/Jan/07 16:55,
Bug,,OPENJPA-95,12359746,,@IdClass annotation for id field type of byte[],mprudhom,kwsutter,Major,Open,,03/Jan/07 23:11,03/Jan/07 23:13,
Bug,,OPENJPA-14,12348082,,PCEnhancer ant task requires openjpa jars to be on the system classpath or passed into ant with '-lib',pcl,bnoll,Major,Closed,Fixed,16/Aug/06 17:44,25/Aug/06 07:39,
Bug,,OPENJPA-2009,12509605,,OpenJPA trunk won't compile if folder %m2_home%/org/apache/openjpa/openjpa-all/2.2.0-SNAPSHOT does not exist,,ognjen,Minor,Resolved,Fixed,08/Jun/11 15:31,18/May/22 05:38,
Bug,,OPENJPA-2882,13406236,,Exception passing javax.persistence.* String values to createEntityManager(Map),,dazeydev,Minor,Closed,Fixed,12/Oct/21 22:04,16/Mar/22 07:46,
Bug,,OPENJPA-2767,13208074,,Incomplete ValueMapDiscriminatorStrategy cache ,dazeydev,dazeydev,Minor,Reopened,,07/Jan/19 16:35,16/Mar/22 07:41,
Bug,,OPENJPA-2800,13279510,,"StateManager field in enhanced entities are not ""synthetic""",struberg,elexx,Minor,Reopened,,15/Jan/20 07:21,16/Mar/22 07:41,
Bug,,OPENJPA-2901,13433938,,Regression in CriteriaBuilder ParameterExpression behavior,,dazeydev,Minor,Open,,15/Mar/22 18:31,15/Mar/22 19:56,
Task,,OPENJPA-2899,13430044,,openjpa-maven-plugin 3.2.1 uses log4j version 2.14.1,,richm123,Minor,Open,,22/Feb/22 23:17,23/Feb/22 07:54,
Bug,Patch Available,OPENJPA-2687,13045472,,a special DatabaseProductVersion cause a wrong DBDicitionary,,zephyryi,Minor,Open,,23/Feb/17 01:56,18/Jun/21 09:51,
Bug,,OPENJPA-2828,13327639,,org.apache.openjpa.kernel.conf.Specification.equals() : returns true even if different,ilgrosso,simesi,Minor,Closed,Fixed,15/Sep/20 09:58,14/May/21 08:16,
Task,,OPENJPA-2819,13317424,,Add simple GitHub Actions validation for Pull Requests,,eolivelli,Minor,Closed,Fixed,17/Jul/20 14:34,14/May/21 08:16,
Bug,,OPENJPA-2874,13378404,,Embeddable objects are not updated and orphaned references removed,,dazeydev,Minor,Open,,14/May/21 02:46,14/May/21 02:53,
Bug,,OPENJPA-345,12377170,,"""openjpa"" maven module has unnecessary dependencies on other openjpa modules",,mprudhom,Minor,Resolved,Fixed,30/Aug/07 16:23,04/Apr/21 08:46,
Bug,Patch Available,OPENJPA-2848,13362330,,Duplicate DROP SEQUENCE statements generated by MappingTool/SchemaTool,struberg,honboubao,Minor,Resolved,Fixed,04/Mar/21 15:15,28/Mar/21 21:32,
Bug,,OPENJPA-2826,13323859,,Unable to use the openjpa-maven-plugin,struberg,yoder7,Minor,Resolved,Not A Problem,21/Aug/20 00:44,13/Dec/20 19:05,
Bug,,OPENJPA-2452,12679210,,Unexpected ArgumentException in flush if cascaded persist failed,,tmeyer,Minor,Open,,14/Nov/13 13:17,10/Aug/20 04:05,
Improvement,,OPENJPA-2790,13240734,,Convert build from SVN to GIT,dazeydev,dazeydev,Minor,Closed,Fixed,20/Jun/19 21:25,23/Jul/20 12:42,
Bug,,OPENJPA-1766,12471519,,"Polymorphic queries, selecting all childres - different result depending on select phrase",,lukasz_o,Minor,Open,,13/Aug/10 10:12,19/Apr/19 00:50,
Bug,,OPENJPA-2786,13227970,,Registering a Lifecycle Event Listener that implements UpdateListener is never invoked,,Denning,Minor,Open,,14/Apr/19 20:12,14/Apr/19 20:17,
Bug,,OPENJPA-2780,13222843,,ReverseMappingTool does not generate @Enumerated annotation,solomax,trettstadtnlb,Minor,Resolved,Fixed,20/Mar/19 13:26,24/Mar/19 02:30,
Bug,,OPENJPA-2476,12693951,,"OptimisticLockEx due to rounding of a Timestamp (either by OJ, or the DB)",jpaheath,jpaheath,Minor,Closed,Fixed,07/Feb/14 17:58,07/Mar/19 06:39,
Improvement,,OPENJPA-2760,13201360,,"Cache classes, esp DataCacheManagerImpl should be less private",,krzysztofn,Minor,Open,,29/Nov/18 14:30,29/Nov/18 14:31,
Improvement,Patch Available,OPENJPA-2745,13176755,,Clean up try-catch implementation for DB2Dictionary,dazeydev,dazeydev,Minor,Resolved,Fixed,03/Aug/18 16:41,08/Aug/18 17:01,
Bug,Patch Available,OPENJPA-428,12381637,,"Bad error message regarding ""openjpa.Id""",allee8285,vitorrodrigues,Minor,Closed,Fixed,01/Nov/07 17:39,06/Jun/18 17:10,
Bug,,OPENJPA-2732,13149363,,Providing extra parameters to a query results in a wrong error message,,pveselov,Minor,Open,,01/Apr/18 13:13,01/Apr/18 13:13,
Improvement,,OPENJPA-1066,12424698,,Generated ID starting with 0 can cause unexpected results,,bjreed,Minor,Open,,06/May/09 12:59,21/Mar/18 19:00,
Bug,,OPENJPA-2725,13128235,,fix ConcurrentModificationException during unrefed dependents cleanup,ilgrosso,eran-levy,Minor,Resolved,Fixed,03/Jan/18 13:45,04/Jan/18 08:22,
Bug,,OPENJPA-2721,13110783,,Table drops can use wrong default schema,dazeydev,dazeydev,Minor,Open,,19/Oct/17 20:15,20/Oct/17 15:41,
Bug,Patch Available,OPENJPA-2701,13073588,,Missing localizer.properties,dazeydev,dazeydev,Minor,Open,,19/May/17 22:41,19/Oct/17 20:15,
Bug,Patch Available,OPENJPA-2717,13103901,,ValidationQuery should be excluded from ConnectionProperties ,,bpgergo,Minor,Open,,21/Sep/17 11:36,21/Sep/17 13:31,
Bug,Patch Available,OPENJPA-2699,13072587,,Occasional deadlock initializing the XML Parser,,dazeydev,Minor,Open,,16/May/17 20:38,15/Jun/17 17:32,
Bug,Patch Available,OPENJPA-2698,13068265,,Query cache incorrectly handles parameters for BETWEEN expressions,ilgrosso,dazeydev,Minor,Resolved,Fixed,01/May/17 22:41,09/Jun/17 15:50,
Bug,,OPENJPA-2700,13073556,,Schema generation (mapping sync) does not work with in-memory DerbyDB (Java SE),,crizzis,Minor,Open,,19/May/17 20:36,19/May/17 20:36,
New Feature,,OPENJPA-242,12369757,,JCache (JSR 107) support in the OpenJPA DataCache,,mprudhom,Minor,Open,,20/May/07 00:02,10/Mar/17 05:27,
Bug,,OPENJPA-2686,13043686,,Strange content of shaded META-INF/maven/,,evernat,Minor,Open,,16/Feb/17 16:38,16/Feb/17 16:41,
Bug,,OPENJPA-2678,13019818,,MultiValuedTrasveralAttempt not evaluated when there is another field with the same name in the path,,gonzalo,Minor,Open,,10/Nov/16 12:36,10/Nov/16 12:36,
Improvement,Patch Available,OPENJPA-2449,12677620,,refresh(PESSIMISTIC_WRITE) generates seperate SQL for the lock,jpaheath,allee8285,Minor,Closed,Fixed,05/Nov/13 18:31,21/Sep/16 20:17,
Improvement,Patch Available,OPENJPA-2450,12678313,,Option to disable execution of ALTER SEQUENCE...INCREMENT BY statement for sequences.,jpaheath,jpaheath,Minor,Closed,Fixed,08/Nov/13 20:41,21/Sep/16 20:17,
Bug,,OPENJPA-1988,12505432,,openjpa does not process persistence unit default <cascade-persist>,fyrewyld,dianner,Minor,Closed,Fixed,28/Apr/11 15:46,21/Sep/16 20:17,
Bug,,OPENJPA-2381,12647764,,Update serp to 1.15.1,fyrewyld,ddamours,Minor,Closed,Fixed,15/May/13 15:13,21/Sep/16 20:17,
Bug,,OPENJPA-2478,12694802,,Erroneous message from the enhancer when a Mapped Superclass contains an @Id.,jpaheath,jpaheath,Minor,Closed,Fixed,12/Feb/14 18:16,21/Sep/16 20:17,
Improvement,,OPENJPA-2453,12679312,,Add support to retain milliseconds of 'un-rounded' Date field.,jpaheath,jpaheath,Minor,Closed,Fixed,14/Nov/13 23:03,21/Sep/16 20:17,
Bug,,OPENJPA-2650,12989655,,"When SchemaFactory and useSchemaName=false is set, a schema name is incorrectly used.",jpaheath,jpaheath,Minor,Closed,Fixed,15/Jul/16 03:23,21/Sep/16 20:17,
Bug,,OPENJPA-2475,12692355,,A query with LEFT FETCH JOIN returns incorrect results.,jpaheath,jpaheath,Minor,Closed,Fixed,30/Jan/14 18:30,21/Sep/16 20:17,
Bug,,OPENJPA-2102,12536471,,URLs which contains spaces are not properly handled by OpenJPA.,jpaheath,jpaheath,Minor,Closed,Fixed,28/Dec/11 04:57,21/Sep/16 14:38,
Bug,,OPENJPA-2284,12613539,,NPE occurs when <cascade-persist/> is added to a <persistence-unit-defaults> in an orm.,jpaheath,jpaheath,Minor,Closed,Fixed,25/Oct/12 19:07,21/Sep/16 14:38,
Bug,,OPENJPA-2463,12682710,,Wrong logging level on message issued by the fix to OPENJPA-2233,curtisr7,monoman,Minor,Closed,Fixed,04/Dec/13 15:53,21/Sep/16 14:38,
Improvement,Patch Available,OPENJPA-2324,12628237,,Option to express literal in query string directly into generate SQL,jpaheath,allee8285,Minor,Closed,Fixed,18/Jan/13 16:57,21/Sep/16 14:37,
Improvement,Patch Available,OPENJPA-2410,12657510,,Build time detection of System.out/err.print(ln) in source files,curtisr7,dlau,Minor,Closed,Fixed,12/Jul/13 19:44,21/Sep/16 14:35,
