Issue Type,Custom field (Patch Info),Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,,OPENJPA-2847,13348349,,CriteriaUpdate/CriteriaDelete are not implemented,,pveselov,Major,Open,,29/Dec/20 20:58,30/Dec/20 08:02,
Bug,,OPENJPA-2839,13340969,,OpenJPA+H2 is finding USERS table from INFORMATION_SCHEMA,,spchan,Major,Open,,17/Nov/20 05:34,18/Nov/20 12:26,
Task,,OPENJPA-2836,13337434,,HerdDBDictionary: enable ForeignKeys and Unique Indexes,,eolivelli,Major,Open,,27/Oct/20 13:50,29/Oct/20 21:56,
Bug,,OPENJPA-2729,13142790,,problem with ToUpperCase and ToLowerCase,,pduroux,Major,Open,,06/Mar/18 09:29,18/Oct/20 18:48,
Task,,OPENJPA-2762,13205427,,Upgrade to JMS 2.0. spec,,mattrpav,Major,Open,,19/Dec/18 15:44,03/Oct/20 08:03,
Bug,,OPENJPA-2827,13326284,,Broken download page,struberg,sebb,Major,Resolved,Fixed,07/Sep/20 09:59,08/Sep/20 09:58,
Bug,,OPENJPA-2486,12704361,,Unecessary @PreUpdate method call,,abrazeau,Major,Open,,28/Mar/14 20:47,07/Aug/20 09:03,
Bug,,OPENJPA-2528,12740989,,EntityManager.find ClassCastException for wrong but existing id,,oleg.lyalikov,Major,Open,,12/Sep/14 08:02,03/Aug/20 04:06,
Bug,,OPENJPA-2708,13090157,,Integrity constraint violated while cascade merging entity with @ManyToOne relationship,,kalelkenobi,Major,Open,,26/Jul/17 10:02,01/Aug/20 07:28,
Task,,OPENJPA-2812,13301890,,Enable to force snake_case for column names,romain.manni-bucau,romain.manni-bucau,Major,Closed,Fixed,29/Apr/20 18:46,23/Jul/20 12:42,
Bug,,OPENJPA-2807,13288239,,javax.persistence.Index#columnList should strip spaces,struberg,struberg,Major,Closed,Fixed,28/Feb/20 10:01,23/Jul/20 12:42,
Bug,Patch Available,OPENJPA-2810,13300132,,Major version is returned instead of minor,solomax,solomax,Major,Closed,Fixed,22/Apr/20 02:13,23/Jul/20 12:42,
Task,,OPENJPA-2813,13301891,,Implement basic support of PersistenceProvidergenerateSchema,romain.manni-bucau,romain.manni-bucau,Major,Closed,Fixed,29/Apr/20 18:46,23/Jul/20 12:42,
Task,,OPENJPA-2809,13292233,,Add openjpa-junit5 helper to enhance entities at test run,romain.manni-bucau,romain.manni-bucau,Major,Closed,Fixed,17/Mar/20 16:15,23/Jul/20 12:42,
Task,,OPENJPA-2811,13301297,,Upgrade to ASM 8,romain.manni-bucau,romain.manni-bucau,Major,Closed,Fixed,27/Apr/20 14:51,23/Jul/20 12:42,
Improvement,,OPENJPA-2798,13274621,,OpenJPA need to be more Java11 friendly,solomax,solomax,Major,Closed,Fixed,15/Dec/19 09:29,23/Jul/20 12:42,
Sub-task,,OPENJPA-1115,12426939,12443147,Finish support for delimited identifiers,dianner,dianner,Major,Closed,Fixed,02/Jun/09 16:24,16/Jul/20 14:45,
Bug,,OPENJPA-2778,13220861,,Error on Oracle LOB handling,struberg,j-be,Major,Open,,11/Mar/19 14:33,10/Jun/20 10:00,
Bug,,OPENJPA-2805,13286221,,unable to map self-related class with discrepancy between the annotation and XML ORMs,,pduroux,Major,Open,,19/Feb/20 11:53,01/May/20 19:10,
Bug,,OPENJPA-2793,13246432,,Stray table reference in Postgres SQL,,pveselov,Major,Open,,22/Jul/19 22:52,03/Mar/20 02:02,
Task,,OPENJPA-2803,13284502,,DBCP2 should be optional in OSGi,romain.manni-bucau,romain.manni-bucau,Major,Resolved,Fixed,11/Feb/20 06:47,11/Feb/20 06:53,
Improvement,,OPENJPA-2801,13281183,,Kubernetes TCPRemoteCommitProvider,ilgrosso,ilgrosso,Major,Resolved,Fixed,23/Jan/20 12:37,28/Jan/20 10:14,
Task,,OPENJPA-2089,12534222,,upgrade bval to latest 0.3-incubating,,struberg,Major,Closed,Fixed,07/Dec/11 17:37,26/Jan/20 17:11,
Bug,,OPENJPA-2802,13281596,,block containers that can wifi signals /no boxing signal,,PapaWarCoin,Major,Resolved,Fixed,26/Jan/20 16:18,26/Jan/20 17:11,
Bug,,OPENJPA-2799,13275175,,Karaf features contains mistake on the commons-collections4 location,solomax,jbonofre,Major,Resolved,Fixed,18/Dec/19 07:31,25/Dec/19 05:15,
Bug,,OPENJPA-2671,13011078,,Wrong type mapping for double in HSQLDB,struberg,andreasborg,Major,Resolved,Workaround,10/Oct/16 15:41,22/Dec/19 15:34,
Bug,,OPENJPA-2429,12669993,,NPE was thrown out when a @OrderBy modified column is being persisted.,,kymair,Major,Open,,23/Sep/13 06:39,27/Nov/19 11:32,
Bug,,OPENJPA-2484,12703139,,JPA-QL query with byte[] projection fails.,,thomasd,Major,Open,,24/Mar/14 07:52,25/Nov/19 13:47,
Bug,,OPENJPA-673,12401661,,Entity using Generated Value for primary key and a Version field and no DetachedStae fails to merge ,,ppoddar@apache.org,Major,Open,,04/Aug/08 22:35,19/Oct/19 18:00,
Bug,Patch Available,OPENJPA-2517,12727288,,Incorrect the time unit of query timeout value.,jpaheath,mskb,Major,Closed,Fixed,15/Jul/14 08:50,13/Sep/19 15:35,
Bug,,OPENJPA-2743,13171751,,AttributeConverter fails to enhance,romain.manni-bucau,bscsi2000,Major,Resolved,Fixed,12/Jul/18 15:19,29/Jul/19 15:40,
Bug,,OPENJPA-2794,13246686,,Primary keys and foreign keys not being reversed when targeting a subset of the schemas on Oracle.,,drungrin,Major,Open,,23/Jul/19 22:20,24/Jul/19 05:07,
Bug,,OPENJPA-2792,13244614,,Race condition in using compatibility flags (turns on cascade on detach),,pveselov,Major,Open,,12/Jul/19 13:34,22/Jul/19 22:47,
Bug,,OPENJPA-2791,13241314,,Parsing persistence.xml throws premature end of file error,,OldSplice,Major,Closed,Fixed,24/Jun/19 17:58,26/Jun/19 15:30,
Wish,,OPENJPA-2787,13228523,,Windows Server 2019 support,struberg,mengln,Major,Closed,Not A Problem,17/Apr/19 07:36,09/May/19 07:17,
Bug,,OPENJPA-2668,13007115,,CriteriaQuery instances should not change their state based on Query instances created from them,struberg,oliver.gierke,Major,Open,,23/Sep/16 10:17,24/Apr/19 14:08,
Bug,,OPENJPA-2785,13227117,,Queries invoked by Spring data that have parameters fail,struberg,michaelwiles,Major,Resolved,Fixed,10/Apr/19 08:23,10/Apr/19 15:48,
Bug,Patch Available,OPENJPA-2733,13150873,,Subquery parameters are incorrectly assigned,struberg,pveselov,Major,Resolved,Fixed,09/Apr/18 00:34,10/Apr/19 14:07,
Bug,,OPENJPA-2555,12765122,,Timestamp precision from manual schema not respected,struberg,ancoron,Major,Resolved,Fixed,06/Jan/15 14:58,06/Apr/19 12:41,
Dependency upgrade,,OPENJPA-2784,13225431,,update docs before our release,struberg,struberg,Major,Resolved,Fixed,02/Apr/19 06:06,02/Apr/19 22:24,
Improvement,,OPENJPA-2775,13214109,,hsqldb doesn't support NullTable to retrieve meta information,struberg,struberg,Major,Resolved,Fixed,06/Feb/19 09:19,02/Apr/19 22:21,
Bug,,OPENJPA-2673,13011662,,Table is not created in openjpa 3.0.0-SNAPSHOT and OSGi,,cschneider,Major,Resolved,Fixed,12/Oct/16 13:10,02/Apr/19 05:55,
Improvement,,OPENJPA-2753,13193332,,Create profiles to start various databases via Docker,struberg,struberg,Major,Resolved,Fixed,22/Oct/18 18:45,31/Mar/19 16:40,
Bug,Patch Available,OPENJPA-2783,13224740,,about runtime auto enhance problem in OSGi,,gzhyun,Major,Open,,29/Mar/19 02:25,29/Mar/19 02:25,
Bug,,OPENJPA-2782,13224739,,about mix use Inheritance strategy auto create table problem,,gzhyun,Major,Open,,29/Mar/19 02:15,29/Mar/19 02:17,
Improvement,,OPENJPA-2747,13179504,,Upgrade to JPA 2.2 and use javax.persistence-api spec,,jbonofre,Major,Resolved,Fixed,17/Aug/18 05:33,27/Mar/19 11:31,
Task,,OPENJPA-2754,13193490,,update to latest dbcp and verify moving from maxActive to maxTotal,solomax,struberg,Major,Resolved,Fixed,23/Oct/18 08:43,26/Mar/19 08:56,
Sub-task,,OPENJPA-2710,13090961,13090960,Create and update to geronimo-jpa_2.2_spec,struberg,struberg,Major,Resolved,Fixed,29/Jul/17 07:10,25/Mar/19 14:11,
Bug,,OPENJPA-2645,12980275,,Doc Build for most branch releases are broken,fyrewyld,fyrewyld,Major,Closed,Fixed,17/Jun/16 18:36,20/Mar/19 16:43,
Bug,,OPENJPA-2779,13222091,,ReverseMappingTool doesn't load persistence.xml,,Anonymous Coward,Major,Open,,16/Mar/19 15:19,17/Mar/19 05:39,
Bug,,OPENJPA-2777,13218858,,Indices specified using javax.persistence.Index annotation are not being created,solomax,solomax,Major,Resolved,Fixed,01/Mar/19 10:40,05/Mar/19 13:45,
Task,,OPENJPA-2758,13198256,,JPA 2.2 compliance,struberg,cocorossello,Major,Resolved,Fixed,14/Nov/18 08:32,05/Mar/19 13:34,
Improvement,,OPENJPA-2748,13182534,,commons-collections should be updated to most recent version,,solomax,Major,Resolved,Fixed,02/Sep/18 15:02,04/Mar/19 10:04,
Bug,,OPENJPA-2735,13155111,,IN with sub-query doesn't work with compound IDs,struberg,pveselov,Major,Open,,25/Apr/18 13:04,14/Feb/19 14:20,
Bug,,OPENJPA-2769,13210858,,"For some queries, parameters are not found",struberg,pveselov,Major,Open,,22/Jan/19 00:26,14/Feb/19 14:18,
Improvement,,OPENJPA-2773,13213496,,set minIdle to > 0 in DBCPDriverDataSource,struberg,struberg,Major,Resolved,Fixed,02/Feb/19 16:52,07/Feb/19 08:56,
Improvement,,OPENJPA-2774,13213701,,Criteria + MSSQL: String value in where clause for a int column doesn't give a result,,tandraschko,Major,Open,,04/Feb/19 14:58,04/Feb/19 15:38,
Bug,,OPENJPA-2772,13213478,,list of h2 reserved words is incomplete,struberg,struberg,Major,Resolved,Fixed,02/Feb/19 12:15,02/Feb/19 12:55,
Bug,,OPENJPA-2771,13213471,,"It seems like h2 'unlimited' is not ""LIMIT 0"" but rather ""LIMIT -1""",struberg,struberg,Major,Resolved,Fixed,02/Feb/19 09:21,02/Feb/19 11:10,
Bug,,OPENJPA-2770,13211132,,false boolean literal doesn't work,romain.manni-bucau,pveselov,Major,Resolved,Fixed,22/Jan/19 23:30,23/Jan/19 09:22,
Bug,,OPENJPA-2768,13208761,,XMLStore SAXParser doesn't distinguish between element and extent,struberg,struberg,Major,Resolved,Fixed,10/Jan/19 11:28,14/Jan/19 08:05,
Bug,,OPENJPA-2331,12631735,,NPE during enhancement processing,,kwsutter,Major,Open,,11/Feb/13 15:26,11/Jan/19 15:59,
New Feature,,OPENJPA-2766,13208065,,Modularity support,,mattrpav,Major,Closed,Workaround,07/Jan/19 16:14,11/Jan/19 03:38,
Bug,,OPENJPA-1880,12479422,,Unable to read Oracle XMLType columns,,mikedd,Major,Resolved,Won't Fix,08/Nov/10 22:09,07/Jan/19 22:03,
Bug,,OPENJPA-2764,13207236,,Map path expression tests behave random,struberg,struberg,Major,Resolved,Fixed,02/Jan/19 08:57,02/Jan/19 08:59,
Bug,,OPENJPA-2763,13207012,,Certain AND/NOT combination fail to parse,,pveselov,Major,Closed,Not A Problem,31/Dec/18 03:58,31/Dec/18 04:42,
Bug,,OPENJPA-1691,12466672,,Oracle XMLType column failed to insert/update when xml contains more than 4000 characters,milosz,kailaw,Major,Closed,Fixed,10/Jun/10 17:31,07/Dec/18 16:24,
Bug,,OPENJPA-2759,13200906,,Exception in TypedQuery.getResultList() w/more than 1 parameter using MariaDB,,ihe63,Major,Open,,27/Nov/18 17:12,27/Nov/18 17:12,
Bug,,OPENJPA-2742,13169066,,SchemaTool fails with MySQL,ilgrosso,ilgrosso,Major,Resolved,Fixed,29/Jun/18 05:36,23/Nov/18 16:41,
Bug,,OPENJPA-2472,12689595,,Concurrency issue in ClassMetaData.getPkAndNonPersistentManagedFmdIndexes(),curtisr7,bentmann,Major,Closed,Fixed,17/Jan/14 23:22,23/Nov/18 16:41,
Bug,,OPENJPA-2757,13197604,,upgrade to xbean-asm7 to support Java11,struberg,struberg,Major,Resolved,Fixed,10/Nov/18 20:15,16/Nov/18 06:18,
Bug,,OPENJPA-2756,13197602,,PostgreSQL requires escaping of search strings in all versions,struberg,struberg,Major,Resolved,Fixed,10/Nov/18 19:46,16/Nov/18 06:18,
Question,,OPENJPA-2740,13164383,,Incorrectly configured /etc/hosts file on Linux system causes OpenJPA createEntityManager() to hang.,,saurabh_malode,Major,Open,,06/Jun/18 06:53,10/Nov/18 20:05,
Bug,,OPENJPA-2567,12771750,,TINY/MEDIUM/LONG TEXT fields for MySQL and MariaDB are not supported,ilgrosso,solomax,Major,Resolved,Fixed,02/Feb/15 15:35,06/Nov/18 09:19,
Improvement,,OPENJPA-2755,13195135,,"support MySQL DATETIME and TIMESTAMP fractions (milliseconds, nanos)",struberg,struberg,Major,Resolved,Fixed,30/Oct/18 15:08,06/Nov/18 09:19,
Bug,,OPENJPA-2746,13179257,,OpenJPA Karaf feature is not complete,,jbonofre,Major,Resolved,Fixed,16/Aug/18 05:23,22/Oct/18 18:32,
Improvement,,OPENJPA-2752,13191479,,More libraries can be updated,,solomax,Major,Resolved,Fixed,15/Oct/18 03:00,22/Oct/18 06:27,
Improvement,,OPENJPA-2751,13187797,,Code clean-up should be performed,,solomax,Major,Resolved,Fixed,27/Sep/18 05:22,22/Oct/18 03:21,
Improvement,,OPENJPA-2750,13186304,,commons-dbcp need to be updated to most recent version,ilgrosso,solomax,Major,Resolved,Fixed,20/Sep/18 10:49,24/Sep/18 06:42,
Bug,,OPENJPA-2749,13182625,,Broker can be used with mappings not synchronized,,pveselov,Major,Open,,03/Sep/18 12:28,03/Sep/18 12:28,
Task,,OPENJPA-2744,13173159,,commons-pool should be updated to most recent version,ilgrosso,solomax,Major,Resolved,Fixed,19/Jul/18 11:01,02/Sep/18 13:59,
Bug,,OPENJPA-1993,12506220,,Deadlock Potential with ORM XML Processing,dazeydev,fyrewyld,Major,Resolved,Fixed,04/May/11 20:12,16/Aug/18 06:51,
Bug,,OPENJPA-2646,12981420,,Sporadic NullPointerException occurs under heavy load when QuerySQLCache is enabled.,dazeydev,jpaheath,Major,Resolved,Fixed,21/Jun/16 17:20,14/Aug/18 15:09,
Bug,,OPENJPA-2704,13085509,,The openjpa.jdbc.Schema no longer overrides orm.xml default,dazeydev,dazeydev,Major,Resolved,Fixed,07/Jul/17 13:20,03/Jul/18 07:40,
Bug,,OPENJPA-2741,13165476,,CLONE - EntityManager.merge does not work for entity that is managed by another EntityManager,fyrewyld,rengels@ix.netcom.com,Major,Open,,12/Jun/18 02:29,12/Jun/18 02:31,
Bug,,OPENJPA-2405,12654693,,EntityManager.merge does not work for entity that is managed by another EntityManager,fyrewyld,arne,Major,Closed,Fixed,25/Jun/13 09:38,12/Jun/18 02:29,
Task,,OPENJPA-2666,13005834,,Fix Java9 compatibility,struberg,struberg,Major,Resolved,Fixed,19/Sep/16 06:49,08/Jun/18 10:19,
Bug,,OPENJPA-2691,13049729,,OracleDictionary should use non Deprecated method of empty_lob,struberg,mattrpav,Major,Resolved,Fixed,09/Mar/17 19:49,06/Jun/18 19:23,
Bug,,OPENJPA-2690,13049689,,Update OSGi Import-Package to support Oracle CLOB/BLOB,cschneider,mattrpav,Major,Resolved,Fixed,09/Mar/17 18:02,06/Jun/18 19:23,
Dependency upgrade,,OPENJPA-2730,13145029,,Update to XBean Asm 6 Shaded 4.8,ilgrosso,jgallimore,Major,Resolved,Fixed,14/Mar/18 13:25,06/Jun/18 19:21,
Sub-task,,OPENJPA-2309,12623583,12623452,Doc links are broken,kwsutter,kwsutter,Major,Closed,Fixed,12/Dec/12 16:49,06/Jun/18 17:10,
Improvement,,OPENJPA-205,12366673,,JPA2 Follow-Up,,pcl,Major,Closed,Fixed,05/Apr/07 20:45,06/Jun/18 17:10,
Bug,,OPENJPA-2638,12956186,,mysql master/slave replication configuration with openjpa DataSource,,abhishekbafna,Major,Closed,Fixed,05/Apr/16 15:37,06/Jun/18 17:10,
New Feature,,OPENJPA-2030,12514086,,Build auditing facility,ppoddar@apache.org,ppoddar@apache.org,Major,Closed,Fixed,14/Jul/11 16:23,06/Jun/18 17:10,
Improvement,,OPENJPA-2581,12827186,,openjpa-maven-plugin: drop and create schema regardless of the current database state,struberg,sreiterer,Major,Resolved,Fixed,05/May/15 08:35,06/Jun/18 16:16,
Bug,,OPENJPA-2738,13160534,,Queries using join table fail,,OldSplice,Major,Open,,19/May/18 19:53,20/May/18 16:47,
Improvement,,OPENJPA-2737,13156865,,Make @PersistenceContext support PARAMETER and CONSTRUCTOR Target ElementType's,,dimitrisli,Major,Open,,03/May/18 12:50,03/May/18 12:50,
Bug,,OPENJPA-2736,13155161,,Can not set sub-query parameters,,pveselov,Major,Open,,25/Apr/18 15:09,25/Apr/18 15:09,
Bug,,OPENJPA-2734,13151092,,Annotation processor is not registered in openjpa-persistence,,pveselov,Major,Open,,09/Apr/18 15:37,09/Apr/18 15:37,
New Feature,,OPENJPA-2575,12818675,,wrong context class loader in org.apache.openjpa.enhance.PCClassFileTransformer#transform0,struberg,romain.manni-bucau,Major,Closed,Fixed,06/Apr/15 19:27,27/Mar/18 15:28,
Bug,,OPENJPA-223,12367524,,columnNames field of @Index annotation is ignored,,mprudhom,Major,Open,,18/Apr/07 20:54,27/Mar/18 07:19,
Dependency upgrade,,OPENJPA-2634,12950816,,OpenJPA support for log4j2,,rajasekhara.gutta@colruytgroup.com,Major,Closed,Not A Problem,16/Mar/16 10:46,05/Mar/18 15:39,
Bug,,OPENJPA-2726,13130607,,Under certain conditions an Embeddable can be directly admitted into the Datacache map,fyrewyld,fyrewyld,Major,In Progress,,12/Jan/18 18:49,02/Feb/18 17:35,
Bug,,OPENJPA-2727,13133346,,org.apache.openjpa.persistence.ArgumentException: No table was given for persistent type,,krichter,Major,Open,,24/Jan/18 12:16,24/Jan/18 12:16,
Bug,,OPENJPA-2184,12554083,,Exception when <exclude-unlisted-classes> element is used within persistence.xml,,kkcha,Major,Open,,06/May/12 15:24,24/Jan/18 11:14,
Bug,,OPENJPA-2269,12609437,,Duplicate key exception in sequence table on multithreaded initialization,curtisr7,garpinc,Major,Closed,Fixed,27/Sep/12 18:49,07/Dec/17 07:25,
Bug,,OPENJPA-2639,12956870,,OptimisticLock on Partitioned tables,,zavael,Major,Open,,07/Apr/16 14:08,23/Nov/17 12:32,
Question,,OPENJPA-2724,13118811,,"According to OpenJPA  best practices , In which order we should call flush(),detach(Object )and evict() methods ?",,Ajinkya21695,Major,Open,,16/Nov/17 05:36,16/Nov/17 05:36,
Bug,,OPENJPA-2723,13117494,,"Strange Warning message CWWJP9991W Warn: Supplied user parameters ""[requestType]"" do not match expected   parameters ""[]"" for the prepared query ""PreparedQuery",,sparab,Major,Open,,10/Nov/17 07:11,10/Nov/17 07:11,
Bug,Patch Available,OPENJPA-2223,12597530,,Stackoverflow Error due to incorrect implementation of SaveFieldManager.isFieldEqual(),,jconcepts,Major,Closed,Duplicate,05/Jul/12 07:08,08/Nov/17 13:03,
Question,,OPENJPA-2722,13116952,,OpenJPA 2.3.0 StackOverflow Error for the entities.,,vnjaldawar,Major,Open,,08/Nov/17 11:56,08/Nov/17 11:56,
Bug,,OPENJPA-2720,13110315,,Invalid syntax with coalesce and BigDecimal using DB2 for z/OS,,pys,Major,Open,,18/Oct/17 14:57,18/Oct/17 14:57,
Bug,,OPENJPA-2719,13105884,,TABLE PER CLASS inheritance problem,,tfalque,Major,Open,,28/Sep/17 22:00,30/Sep/17 11:51,
Bug,,OPENJPA-2477,12694019,,"parsing error when package name contains ""type""",,brj,Major,Open,,07/Feb/14 22:24,25/Sep/17 10:01,
New Feature,,OPENJPA-2598,12841331,,Support SQL server Offset Fetch syntax for pagination,ilgrosso,joeluo,Major,Resolved,Fixed,29/Jun/15 13:11,01/Sep/17 06:41,
Bug,,OPENJPA-2716,13096770,,"org.apache.openjpa.util.MetaDataException: You cannot join on column """"User"".Id"".  It is not managed by a mapping that supports joins.",,cwhankey,Major,Open,,22/Aug/17 14:23,23/Aug/17 14:37,
Bug,,OPENJPA-2578,12823427,,"criteria API ""group by"" creates SQL with a parameter for a literal but does not provide it's value",,slowstrider,Major,Open,,23/Apr/15 13:51,05/Aug/17 03:54,
Bug,,OPENJPA-2707,13089058,,OpenJPA Trunk Build Failure: org/apache/karaf/tooling/features/GenerateDescriptorMojo : Unsupported major.minor version 52.0,,fyrewyld,Major,Closed,Fixed,21/Jul/17 14:38,27/Jul/17 20:29,
Bug,,OPENJPA-2631,12938647,,ClassCastException occurs when an equals comparison query is executed on an entity with an @EmbeddedId that contains more than one field.,jpaheath,jpaheath,Major,Closed,Fixed,11/Feb/16 23:28,20/Jul/17 20:33,
Bug,,OPENJPA-2494,12708310,,A default Schema defined in a PU default (<persistence-unit-defaults>) in an orm.xml file is not being honored.,jpaheath,jpaheath,Major,Closed,Fixed,14/Apr/14 16:42,20/Jul/17 20:32,
Bug,,OPENJPA-2705,13087231,,ArrayOutOfBoundsException occurs with an @EmbeddedId,,dazeydev,Major,Resolved,Fixed,14/Jul/17 15:41,20/Jul/17 20:15,
Bug,,OPENJPA-2706,13088426,,Build Break 2.3.x: TestSQLResultSetMapping failure s(2),,fyrewyld,Major,Open,,19/Jul/17 14:56,19/Jul/17 14:56,
Bug,Patch Available,OPENJPA-2516,12727001,,ConnectionProperties not being honor in Driver connect invocation,allee8285,allee8285,Major,Open,,13/Jul/14 17:43,17/Jul/17 15:07,
Bug,,OPENJPA-2112,12538772,,NPE during eager-fetching of simple m:n (ManyToMany) relation,curtisr7,evomaster,Major,Closed,Fixed,18/Jan/12 10:28,05/Jul/17 06:58,
Bug,,OPENJPA-2702,13079411,,Possible bugs in the source code,,AppChecker,Major,Open,,13/Jun/17 08:28,13/Jun/17 08:28,
New Feature,Patch Available,OPENJPA-2465,12684028,,Create karaf feature for openjpa,drwoods,cschneider,Major,Closed,Fixed,11/Dec/13 13:05,26/May/17 14:10,
Bug,,OPENJPA-2697,13065013,,QueryCache doesn't work when use external cache storages,,zanezhang123,Major,Open,,19/Apr/17 07:53,19/Apr/17 07:53,
Bug,,OPENJPA-2696,13064324,,Polymorphic query with additional order by field failed with ArgumentException,,azuo_lee,Major,Open,,17/Apr/17 04:48,17/Apr/17 04:48,
Bug,,OPENJPA-2688,13045938,,"JPQL ""IN (:collection)"" vs ""IN :collection""",,elexx,Major,Open,,24/Feb/17 08:37,09/Mar/17 13:47,
Bug,,OPENJPA-2689,13046596,,Calling setFixedCHAR on newer Oracle JDBC drivers fails with an IllegalAccessException,struberg,struberg,Major,Resolved,Fixed,27/Feb/17 10:07,02/Mar/17 08:14,
Bug,,OPENJPA-2537,12749108,,Missing build job for 2.3.1-SNAPSHOT,,graben,Major,Closed,Abandoned,19/Oct/14 16:37,29/Jan/17 07:37,
Task,,OPENJPA-2685,13031650,,Merge release process instructions,,ilgrosso,Major,Open,,03/Jan/17 12:41,03/Jan/17 12:41,
Bug,,OPENJPA-2632,12946975,,select new not working if result class is not in same classloader,struberg,rsandtner,Major,Closed,Fixed,04/Mar/16 13:42,03/Jan/17 07:37,
Bug,,OPENJPA-2675,13013777,,Missing check for null parameter in equals(),struberg,kal0ian,Major,Closed,Fixed,20/Oct/16 07:49,03/Jan/17 07:37,
Bug,,OPENJPA-2674,13013140,,JarFile is not closed,struberg,kal0ian,Major,Closed,Fixed,18/Oct/16 11:48,03/Jan/17 07:37,
Bug,Patch Available,OPENJPA-2640,12958112,,Cannot use custom DBDictionary with Maven plugin,ilgrosso,ilgrosso,Major,Closed,Fixed,12/Apr/16 13:21,03/Jan/17 07:37,
Improvement,,OPENJPA-2660,12999118,,Resolve Maven warnings,ilgrosso,ilgrosso,Major,Closed,Fixed,23/Aug/16 07:27,03/Jan/17 07:37,
Bug,,OPENJPA-2684,13028389,,Persistence entities not recognized in Wildfly 10 if in a JAR,ilgrosso,ilgrosso,Major,Closed,Fixed,15/Dec/16 14:25,03/Jan/17 07:37,
Bug,,OPENJPA-2672,13011101,,ConfigurationImpl.loadGlobals() has java.util.ConcurrentModificationException vulnerability,fyrewyld,fyrewyld,Major,Closed,Fixed,10/Oct/16 16:42,03/Jan/17 07:37,
Bug,,OPENJPA-2676,13013779,,openjpa relies on default locale,struberg,kal0ian,Major,Closed,Fixed,20/Oct/16 07:55,03/Jan/17 07:37,
Bug,Patch Available,OPENJPA-2229,12598564,,Persistence entities not recognized when deploying on JBoss AS 7.1,curtisr7,ilgrosso,Major,Closed,Fixed,12/Jul/12 14:19,15/Dec/16 14:25,
Bug,,OPENJPA-2683,13024031,,QueryImpl unwrap method does not return proper JQL or SQL,,MaheshS,Major,Open,,29/Nov/16 09:51,29/Nov/16 09:52,
Sub-task,,OPENJPA-960,12416221,12416215,Support unwrap methods on EntityManager and Query interfaces,ppoddar@apache.org,techhusky,Major,Closed,Fixed,05/Mar/09 17:26,29/Nov/16 09:52,03/Apr/09 00:00
Documentation,,OPENJPA-2682,13023530,,More documentation around schema migration,,johndament,Major,Open,,26/Nov/16 19:50,26/Nov/16 19:50,
Documentation,,OPENJPA-2681,13023529,,Provide documentation for maven plugin,,johndament,Major,Open,,26/Nov/16 19:44,26/Nov/16 19:49,
Bug,,OPENJPA-2680,13022125,,entityManager.merge() sends unnecessary select statements to the database ,,woutervdk,Major,Open,,21/Nov/16 08:44,21/Nov/16 09:14,
Bug,,OPENJPA-2679,13021156,,Version field in a mapped super class causes java.lang.ArrayIndexOutOfBoundsException,,yvesdm,Major,Open,,16/Nov/16 14:28,16/Nov/16 14:30,
Improvement,Patch Available,OPENJPA-2669,13008881,,Add apache karaf feature for openjpa and adapt OSGi imports,,cschneider,Major,Resolved,Fixed,30/Sep/16 13:56,10/Nov/16 14:41,
Task,,OPENJPA-2677,13015806,,upgrade to BVAL-1.1.2,struberg,struberg,Major,Resolved,Fixed,27/Oct/16 13:14,04/Nov/16 19:13,
Question,,OPENJPA-2661,13001666,,Oracle ojdbc7.jar version 12.1.0.2 causes ORA-01461: can bind a LONG value only for insert into a LONG column,,gshank,Major,Resolved,Resolved,31/Aug/16 14:10,27/Oct/16 12:45,
Bug,,OPENJPA-2515,12726142,,Fix 2.3.x binary downloads,curtisr7,curtisr7,Major,Closed,Fixed,08/Jul/14 18:07,21/Sep/16 20:17,
Bug,Patch Available,OPENJPA-2233,12599130,,Failed to invoke pcGetIDOwningClass method on embeddable entity with ID annotation,curtisr7,helenxu,Major,Closed,Fixed,17/Jul/12 15:39,21/Sep/16 20:17,
Bug,,OPENJPA-2535,12746836,,"Fields in an Entity which contain a DBCS character are quoted in generated SQL, unlike SBCS, which can cause case-sensitivity issues.",jpaheath,jpaheath,Major,Open,,08/Oct/14 21:46,21/Sep/16 20:17,
Bug,Patch Available,OPENJPA-2525,12736206,,Use of JoinColumn(.. referencedColumnName= ..) targets to another joinColumn key exposed as an attribute will cause a ConstrainViolation exception on persist,allee8285,allee8285,Major,Closed,Fixed,22/Aug/14 23:58,21/Sep/16 20:17,
Bug,,OPENJPA-2566,12770439,,Memory leak when using OpenJPAPersistence.cast(em)?,,byoder,Major,Resolved,Invalid,27/Jan/15 19:34,21/Sep/16 20:17,
Bug,,OPENJPA-2094,12535036,,Metadata processing needs to support jar:file URLs that address Jar directories,fyrewyld,fyrewyld,Major,Closed,Fixed,13/Dec/11 21:24,21/Sep/16 20:17,
Bug,,OPENJPA-2286,12613632,,"SELECT COUNT with date litteral,used more than once, provokes ArgumentException: Attempt to compare incompatible types class java.util.Date and class org.apache.openjpa.jdbc.sql.Raw",jpaheath,hvieren,Major,Closed,Fixed,26/Oct/12 10:50,21/Sep/16 20:17,
