Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,WHIMSY-238,13217402,Allow roster tool to modify existing project mentors/PMC members,,larsfrancke,Minor,Open,,22/Feb/19 10:07,22/Feb/19 10:07,
Improvement,WHIMSY-169,13127510,Define PassengerUser and PassengerGroup,rubys,sebb,Minor,Resolved,Fixed,28/Dec/17 11:31,07/Dec/18 15:18,
Bug,WHIMSY-198,13168153,Inconsistent class inheritance,,sebb,Minor,Open,,25/Jun/18 21:07,25/Jun/18 21:07,
Bug,WHIMSY-195,13163602,incubator moderators page seems broken,,sebb,Minor,Resolved,Fixed,02/Jun/18 10:49,02/Jun/18 12:59,
Bug,WHIMSY-185,13146184,Allow for more elaborate wording for sponsor links,,humbedooh,Minor,Resolved,Fixed,19/Mar/18 10:36,09/May/18 20:46,
New Feature,WHIMSY-182,13139317,add out-of-cycle PMC reports to the Board,rubys,gstein,Minor,Resolved,Fixed,18/Feb/18 19:00,04/Apr/18 17:35,
Bug,WHIMSY-190,13149755,Agenda.parse of older attendee lists inconsistent,,curcuru,Minor,Open,,03/Apr/18 14:40,03/Apr/18 14:43,
Bug,WHIMSY-187,13147205,ASF::Board::Agenda.parse() does not parse pre-2013 archived_agendas,,curcuru,Minor,Open,,22/Mar/18 16:42,26/Mar/18 01:06,
Bug,WHIMSY-184,13146183,Site checker should display what it is validating against for images,curcuru,humbedooh,Minor,Resolved,Fixed,19/Mar/18 10:35,19/Mar/18 15:26,
Improvement,WHIMSY-183,13143334,Create simple next/prev navigation between past board minutes,,curcuru,Minor,Open,,07/Mar/18 20:25,07/Mar/18 20:25,
Improvement,WHIMSY-181,13136077,"Add ""Add discussion item"" action",,curcuru,Minor,Resolved,Fixed,03/Feb/18 18:17,12/Feb/18 00:26,
New Feature,WHIMSY-176,13131867,add PMC member addition workflow,,gstein,Minor,Open,,18/Jan/18 12:56,18/Jan/18 12:56,
Improvement,WHIMSY-167,13126338,Add mentor & IPMC comments to /incubator/signoff,johndament,curcuru,Minor,Open,,20/Dec/17 17:20,20/Dec/17 17:20,
Bug,WHIMSY-156,13117978,Shepherd menuitem not present for Director,,curcuru,Minor,Resolved,Fixed,13/Nov/17 15:33,20/Nov/17 02:08,
Bug,WHIMSY-153,13112624,Validate names in committee-info.txt,,sebb,Minor,Resolved,Fixed,27/Oct/17 15:19,29/Oct/17 14:43,
Bug,WHIMSY-150,13111471,reflow log message,,rubys,Minor,Open,,23/Oct/17 16:25,23/Oct/17 16:25,
Bug,WHIMSY-147,13110531,"Arrow keys navigate between reports when ""add comment""",rubys,curcuru,Minor,Resolved,Fixed,18/Oct/17 23:29,20/Oct/17 17:13,
New Feature,WHIMSY-143,13103680,"Have ""Add new project report"" button to agenda main page",,curcuru,Minor,Open,,20/Sep/17 17:56,20/Sep/17 17:56,
Improvement,WHIMSY-142,13103456,Display SVN revision number in board agenda tool,,curcuru,Minor,Open,,20/Sep/17 00:13,20/Sep/17 00:13,
Bug,WHIMSY-139,13101222,Inconsistent log comments for acreq requests,,sebb,Minor,Resolved,Fixed,11/Sep/17 10:32,13/Sep/17 23:46,
Improvement,WHIMSY-141,13101422,Add sort to PMC member and committer tables,,sebb,Minor,Resolved,Fixed,11/Sep/17 20:26,12/Sep/17 13:13,
Bug,WHIMSY-140,13101402,roster/members column sort does not work,,sebb,Minor,Resolved,Fixed,11/Sep/17 19:22,11/Sep/17 19:30,
Bug,WHIMSY-137,13101037,roster/main.rb: strange header values for committer/index.json,,sebb,Minor,Resolved,Fixed,09/Sep/17 13:48,09/Sep/17 22:48,
Bug,WHIMSY-135,13101022,orgchart does not allow for multiple people holding a role (infra-staff),,sebb,Minor,Open,,09/Sep/17 11:19,09/Sep/17 11:19,
Bug,WHIMSY-129,13098709,Reporting Schedule is wrong,,niclas,Minor,Closed,Fixed,31/Aug/17 02:26,01/Sep/17 14:17,
Improvement,WHIMSY-127,13095209,"trim ""Foundation lists"" on the (un)sub mailing lists page",rubys,gstein,Minor,Resolved,Fixed,17/Aug/17 02:24,19/Aug/17 11:12,
Bug,WHIMSY-126,13095207,(un)sub page has incorrect dropdown of my subscribed addresses,,gstein,Minor,Resolved,Fixed,17/Aug/17 02:17,17/Aug/17 02:46,
Bug,WHIMSY-124,13092469,podlings.rb/namesearch does not handle HTTP errors well,rubys,sebb,Minor,Open,,04/Aug/17 12:39,04/Aug/17 12:39,
Improvement,WHIMSY-114,13086323,Restrict new ids going forward,rubys,rubys,Minor,Closed,Fixed,11/Jul/17 17:39,17/Jul/17 01:24,
